Row.names	PathwayMutatedGenes	BRCAXControl_NumNonMuts	BRCAXControl_NumMuts	BRCAControl_NumNonMuts	BRCAControl_NumMuts	BRCAXControl_MutationRate	BRCAControl_MutationRate	FisherOddsRatio	Fisher_P	ExactTestStatistic	Exact_P
REACTOME_MITOTIC_M_M_G1_PHASES	KIF20A(1),KIF2C(1),PSMB4(1),PSMD1(1),RCC2(1);AURKB(1),ORC6(1),RCC2(2)	3	4	6	3	0.571428571429	0.333333333333	0.399842124565343	0.928321678321678	-0.952380952380952	0.999999700194029
BIOCARTA_41BB_PATHWAY	TRAF2(1);	6	1	9	0	0.142857142857	0	NA	1	-1.17108008753824	0.999999825123809
BIOCARTA_ACH_PATHWAY	PTK2B(1);	6	1	9	0	0.142857142857	0	NA	1	-1.17108008753824	0.999999825123809
BIOCARTA_AGR_PATHWAY	SP1(1);	6	1	9	0	0.142857142857	0	NA	1	-1.17108008753824	0.999999825123809
BIOCARTA_AKAP95_PATHWAY	NCAPD2(1);	6	1	9	0	0.142857142857	0	NA	1	-1.17108008753824	0.999999825123809
BIOCARTA_AKAPCENTROSOME_PATHWAY	PKN1(1);	6	1	9	0	0.142857142857	0	NA	1	-1.17108008753824	0.999999825123809
BIOCARTA_AMI_PATHWAY	PROC(1);	6	1	9	0	0.142857142857	0	NA	1	-1.17108008753824	0.999999825123809
BIOCARTA_ATM_PATHWAY	MDM2(1);	6	1	9	0	0.142857142857	0	NA	1	-1.17108008753824	0.999999825123809
BIOCARTA_ATRBRCA_PATHWAY	FANCD2(1);	6	1	9	0	0.142857142857	0	NA	1	-1.17108008753824	0.999999825123809
BIOCARTA_CALCINEURIN_PATHWAY	SP1(1);	6	1	9	0	0.142857142857	0	NA	1	-1.17108008753824	0.999999825123809
BIOCARTA_CBL_PATHWAY	PDGFRA(1);	6	1	9	0	0.142857142857	0	NA	1	-1.17108008753824	0.999999825123809
BIOCARTA_CCR3_PATHWAY	ROCK2(1);	6	1	9	0	0.142857142857	0	NA	1	-1.17108008753824	0.999999825123809
BIOCARTA_CCR5_PATHWAY	PTK2B(1);	6	1	9	0	0.142857142857	0	NA	1	-1.17108008753824	0.999999825123809
BIOCARTA_CDC42RAC_PATHWAY	PDGFRA(1);	6	1	9	0	0.142857142857	0	NA	1	-1.17108008753824	0.999999825123809
BIOCARTA_CERAMIDE_PATHWAY	TRAF2(1);	6	1	9	0	0.142857142857	0	NA	1	-1.17108008753824	0.999999825123809
BIOCARTA_CTL_PATHWAY	PRF1(1);	6	1	9	0	0.142857142857	0	NA	1	-1.17108008753824	0.999999825123809
BIOCARTA_CXCR4_PATHWAY	PTK2B(1);	6	1	9	0	0.142857142857	0	NA	1	-1.17108008753824	0.999999825123809
BIOCARTA_ECM_PATHWAY	TLN1(1);	6	1	9	0	0.142857142857	0	NA	1	-1.17108008753824	0.999999825123809
BIOCARTA_EDG1_PATHWAY	PDGFRA(1);	6	1	9	0	0.142857142857	0	NA	1	-1.17108008753824	0.999999825123809
BIOCARTA_EPO_PATHWAY	STAT5A(1);	6	1	9	0	0.142857142857	0	NA	1	-1.17108008753824	0.999999825123809
BIOCARTA_ERK_PATHWAY	PDGFRA(1);	6	1	9	0	0.142857142857	0	NA	1	-1.17108008753824	0.999999825123809
BIOCARTA_ETS_PATHWAY	RBL2(1);	6	1	9	0	0.142857142857	0	NA	1	-1.17108008753824	0.999999825123809
BIOCARTA_EXTRINSIC_PATHWAY	PROC(1);	6	1	9	0	0.142857142857	0	NA	1	-1.17108008753824	0.999999825123809
BIOCARTA_G2_PATHWAY	MDM2(1);	6	1	9	0	0.142857142857	0	NA	1	-1.17108008753824	0.999999825123809
BIOCARTA_GABA_PATHWAY	GABRA3(1);	6	1	9	0	0.142857142857	0	NA	1	-1.17108008753824	0.999999825123809
BIOCARTA_GH_PATHWAY	STAT5A(1);	6	1	9	0	0.142857142857	0	NA	1	-1.17108008753824	0.999999825123809
BIOCARTA_GLEEVEC_PATHWAY	STAT5A(1);	6	1	9	0	0.142857142857	0	NA	1	-1.17108008753824	0.999999825123809
BIOCARTA_HCMV_PATHWAY	SP1(1);	6	1	9	0	0.142857142857	0	NA	1	-1.17108008753824	0.999999825123809
BIOCARTA_HER2_PATHWAY	IL6ST(1);	6	1	9	0	0.142857142857	0	NA	1	-1.17108008753824	0.999999825123809
BIOCARTA_IL12_PATHWAY	STAT4(1);	6	1	9	0	0.142857142857	0	NA	1	-1.17108008753824	0.999999825123809
BIOCARTA_IL3_PATHWAY	STAT5A(1);	6	1	9	0	0.142857142857	0	NA	1	-1.17108008753824	0.999999825123809
BIOCARTA_IL6_PATHWAY	IL6ST(1);	6	1	9	0	0.142857142857	0	NA	1	-1.17108008753824	0.999999825123809
BIOCARTA_INTRINSIC_PATHWAY	KLKB1(1),PROC(1);	6	1	9	0	0.142857142857	0	NA	1	-1.17108008753824	0.999999825123809
BIOCARTA_MCALPAIN_PATHWAY	TLN1(1);	6	1	9	0	0.142857142857	0	NA	1	-1.17108008753824	0.999999825123809
BIOCARTA_MYOSIN_PATHWAY	PKN1(1);	6	1	9	0	0.142857142857	0	NA	1	-1.17108008753824	0.999999825123809
BIOCARTA_NDKDYNAMIN_PATHWAY	EPN1(1);	6	1	9	0	0.142857142857	0	NA	1	-1.17108008753824	0.999999825123809
BIOCARTA_NEUROTRANSMITTERS_PATHWAY	PNMT(1);	6	1	9	0	0.142857142857	0	NA	1	-1.17108008753824	0.999999825123809
BIOCARTA_NKCELLS_PATHWAY	PTK2B(1);	6	1	9	0	0.142857142857	0	NA	1	-1.17108008753824	0.999999825123809
BIOCARTA_NO2IL12_PATHWAY	STAT4(1);	6	1	9	0	0.142857142857	0	NA	1	-1.17108008753824	0.999999825123809
BIOCARTA_P53HYPOXIA_PATHWAY	MDM2(1);	6	1	9	0	0.142857142857	0	NA	1	-1.17108008753824	0.999999825123809
BIOCARTA_P53_PATHWAY	MDM2(1);	6	1	9	0	0.142857142857	0	NA	1	-1.17108008753824	0.999999825123809
BIOCARTA_PAR1_PATHWAY	PTK2B(1);	6	1	9	0	0.142857142857	0	NA	1	-1.17108008753824	0.999999825123809
BIOCARTA_PARKIN_PATHWAY	GPR37(1);	6	1	9	0	0.142857142857	0	NA	1	-1.17108008753824	0.999999825123809
BIOCARTA_PLCE_PATHWAY	PTGER1(1);	6	1	9	0	0.142857142857	0	NA	1	-1.17108008753824	0.999999825123809
BIOCARTA_PYK2_PATHWAY	PTK2B(1);	6	1	9	0	0.142857142857	0	NA	1	-1.17108008753824	0.999999825123809
BIOCARTA_RHO_PATHWAY	TLN1(1);	6	1	9	0	0.142857142857	0	NA	1	-1.17108008753824	0.999999825123809
BIOCARTA_SARS_PATHWAY	LDHA(1);	6	1	9	0	0.142857142857	0	NA	1	-1.17108008753824	0.999999825123809
BIOCARTA_SET_PATHWAY	PRF1(1);	6	1	9	0	0.142857142857	0	NA	1	-1.17108008753824	0.999999825123809
BIOCARTA_SODD_PATHWAY	TRAF2(1);	6	1	9	0	0.142857142857	0	NA	1	-1.17108008753824	0.999999825123809
BIOCARTA_STRESS_PATHWAY	TRAF2(1);	6	1	9	0	0.142857142857	0	NA	1	-1.17108008753824	0.999999825123809
BIOCARTA_TALL1_PATHWAY	TRAF2(1);	6	1	9	0	0.142857142857	0	NA	1	-1.17108008753824	0.999999825123809
BIOCARTA_TNFR2_PATHWAY	TRAF2(1);	6	1	9	0	0.142857142857	0	NA	1	-1.17108008753824	0.999999825123809
KEGG_AFRICAN_TRYPANOSOMIASIS	APOL1(1);	6	1	9	0	0.142857142857	0	NA	1	-1.17108008753824	0.999999825123809
KEGG_ALLOGRAFT_REJECTION	PRF1(1);	6	1	9	0	0.142857142857	0	NA	1	-1.17108008753824	0.999999825123809
KEGG_ARGININE_AND_PROLINE_METABOLISM	GLUL(1);	6	1	9	0	0.142857142857	0	NA	1	-1.17108008753824	0.999999825123809
KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM	MPI(1);	6	1	9	0	0.142857142857	0	NA	1	-1.17108008753824	0.999999825123809
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GLOBO_SERIES	GLA(1);	6	1	9	0	0.142857142857	0	NA	1	-1.17108008753824	0.999999825123809
KEGG_GRAFT_VERSUS_HOST_DISEASE	PRF1(1);	6	1	9	0	0.142857142857	0	NA	1	-1.17108008753824	0.999999825123809
KEGG_HISTIDINE_METABOLISM	ACY3(1);	6	1	9	0	0.142857142857	0	NA	1	-1.17108008753824	0.999999825123809
KEGG_HOMOLOGOUS_RECOMBINATION	RAD54L(1);	6	1	9	0	0.142857142857	0	NA	1	-1.17108008753824	0.999999825123809
KEGG_MATURITY_ONSET_DIABETES_OF_THE_YOUNG	NKX6-1(1);	6	1	9	0	0.142857142857	0	NA	1	-1.17108008753824	0.999999825123809
KEGG_MISMATCH_REPAIR	MSH2(1);	6	1	9	0	0.142857142857	0	NA	1	-1.17108008753824	0.999999825123809
KEGG_SULFUR_RELAY_SYSTEM	NFS1(1);	6	1	9	0	0.142857142857	0	NA	1	-1.17108008753824	0.999999825123809
KEGG_THIAMINE_METABOLISM	NFS1(1);	6	1	9	0	0.142857142857	0	NA	1	-1.17108008753824	0.999999825123809
KEGG_TYPE_I_DIABETES_MELLITUS	PRF1(1);	6	1	9	0	0.142857142857	0	NA	1	-1.17108008753824	0.999999825123809
KEGG_TYROSINE_METABOLISM	PNMT(1);	6	1	9	0	0.142857142857	0	NA	1	-1.17108008753824	0.999999825123809
REACTOME_ACTIVATED_AMPK_STIMULATES_FATTY_ACID_OXIDATION_IN_MUSCLE	PRKAG3(1);	6	1	9	0	0.142857142857	0	NA	1	-1.17108008753824	0.999999825123809
REACTOME_AMINE_DERIVED_HORMONES	PNMT(1);	6	1	9	0	0.142857142857	0	NA	1	-1.17108008753824	0.999999825123809
REACTOME_AMINO_ACID_SYNTHESIS_AND_INTERCONVERSION	GLUL(1);	6	1	9	0	0.142857142857	0	NA	1	-1.17108008753824	0.999999825123809
REACTOME_APCDC20_MEDIATED_DEGRADATION_OF_CYCLIN_B	CDC27(1);	6	1	9	0	0.142857142857	0	NA	1	-1.17108008753824	0.999999825123809
REACTOME_BASIGIN_INTERACTIONS	SLC16A8(1);	6	1	9	0	0.142857142857	0	NA	1	-1.17108008753824	0.999999825123809
REACTOME_BRANCHED_CHAIN_AMINO_ACID_CATABOLISM	MCCC2(1);	6	1	9	0	0.142857142857	0	NA	1	-1.17108008753824	0.999999825123809
REACTOME_CELLEXTRACELLULAR_MATRIX_INTERACTIONS	FBLIM1(1);	6	1	9	0	0.142857142857	0	NA	1	-1.17108008753824	0.999999825123809
REACTOME_CHEMOKINE_RECEPTORS_BIND_CHEMOKINES	CCR8(1);	6	1	9	0	0.142857142857	0	NA	1	-1.17108008753824	0.999999825123809
REACTOME_COMMON_PATHWAY	PROC(1);	6	1	9	0	0.142857142857	0	NA	1	-1.17108008753824	0.999999825123809
REACTOME_CONVERSION_FROM_APC_CDC20_TO_APC_CDH1_IN_LATE_ANAPHASE	CDC27(1);	6	1	9	0	0.142857142857	0	NA	1	-1.17108008753824	0.999999825123809
REACTOME_CYTOSOLIC_TRNA_AMINOACYLATION	HARS(1),KARS(1),NARS(1);	6	1	9	0	0.142857142857	0	NA	1	-1.17108008753824	0.999999825123809
REACTOME_DEATH_RECEPTOR_SIGNALLING	TRAF2(1);	6	1	9	0	0.142857142857	0	NA	1	-1.17108008753824	0.999999825123809
REACTOME_DIABETES_PATHWAYS	ATF6(1),IGFBP2(1),PDHX(1),RAPGEF4(1),RPN1(2),SEC11C(1),SRP14(1),SRP68(1),UQCRC1(1);ADCY5(1),ADRA2C(1),ATF6(1),CACNB3(1),ENO1(1),GNAI2(1),NDUFA1(1),RPS3(1),SRP14(2)	1	6	4	5	0.857142857143	0.555555555556	0.22946894855176	0.971153846153846	-1.29110621830865	0.999999825123809
REACTOME_EICOSANOID_LIGAND_BINDING_RECEPTORS	PTGER1(1);	6	1	9	0	0.142857142857	0	NA	1	-1.17108008753824	0.999999825123809
REACTOME_FURTHER_PLATELET_RELEASATE	TLN1(1);	6	1	9	0	0.142857142857	0	NA	1	-1.17108008753824	0.999999825123809
REACTOME_G_ALPHA_12_13_SIGNALLING_EVENTS	ROCK2(1);	6	1	9	0	0.142857142857	0	NA	1	-1.17108008753824	0.999999825123809
REACTOME_GAMMA_CARBOXYLATION_TRANSPORT_AND_AMINO_TERMINAL_CLEAVAGE_OF_PROTEINS	PROC(1);	6	1	9	0	0.142857142857	0	NA	1	-1.17108008753824	0.999999825123809
REACTOME_GAP_JUNCTION_DEGRADATION	DAB2(1);	6	1	9	0	0.142857142857	0	NA	1	-1.17108008753824	0.999999825123809
REACTOME_GLYCOGEN_BREAKDOWN_GLYCOGENOLYSIS	PGM2(1);	6	1	9	0	0.142857142857	0	NA	1	-1.17108008753824	0.999999825123809
REACTOME_GRB2_SOS_PROVIDES_LINKAGE_TO_MAPK_SIGNALING_FOR_INTERGRINS_	TLN1(1);	6	1	9	0	0.142857142857	0	NA	1	-1.17108008753824	0.999999825123809
REACTOME_INACTIVATION_OF_APC_VIA_DIRECT_INHIBITION_OF_THE_APCOMPLEX	CDC27(1);	6	1	9	0	0.142857142857	0	NA	1	-1.17108008753824	0.999999825123809
REACTOME_INTEGRIN_ALPHAIIBBETA3_SIGNALING	RAPGEF4(1),TLN1(1);	6	1	9	0	0.142857142857	0	NA	1	-1.17108008753824	0.999999825123809
REACTOME_MTORC1_MEDIATED_SIGNALLING	RPTOR(1);	6	1	9	0	0.142857142857	0	NA	1	-1.17108008753824	0.999999825123809
REACTOME_NEF_MEDIATED_DOWNREGULATION_OF_MHC_CLASS_I_COMPLEX_CELL_SURFACE_EXPRESSION	AP1B1(1);	6	1	9	0	0.142857142857	0	NA	1	-1.17108008753824	0.999999825123809
REACTOME_NEF_MEDIATES_DOWN_MODULATION_OF_CELL_SURFACE_RECEPTORS_BY_RECRUITING_THEM_TO_CLATHRIN_ADAPTERS	AP1B1(1);	6	1	9	0	0.142857142857	0	NA	1	-1.17108008753824	0.999999825123809
REACTOME_NEP_NS2_INTERACTS_WITH_THE_CELLULAR_EXPORT_MACHINERY	NUP93(1);	6	1	9	0	0.142857142857	0	NA	1	-1.17108008753824	0.999999825123809
REACTOME_NUCLEAR_IMPORT_OF_REV_PROTEIN	NUP93(1);	6	1	9	0	0.142857142857	0	NA	1	-1.17108008753824	0.999999825123809
REACTOME_OTHER_SEMAPHORIN_INTERACTIONS	TREM2(1);	6	1	9	0	0.142857142857	0	NA	1	-1.17108008753824	0.999999825123809
REACTOME_P130CAS_LINKAGE_TO_MAPK_SIGNALING_FOR_INTEGRINS	TLN1(1);	6	1	9	0	0.142857142857	0	NA	1	-1.17108008753824	0.999999825123809
REACTOME_PHASE_1_FUNCTIONALIZATION	FMO3(1);	6	1	9	0	0.142857142857	0	NA	1	-1.17108008753824	0.999999825123809
REACTOME_PHOSPHORYLATION_OF_THE_APC	CDC27(1);	6	1	9	0	0.142857142857	0	NA	1	-1.17108008753824	0.999999825123809
REACTOME_PLATELET_ADHESION_TO_EXPOSED_COLLAGEN	GP1BA(1);	6	1	9	0	0.142857142857	0	NA	1	-1.17108008753824	0.999999825123809
REACTOME_PURINE_RIBONUCLEOSIDE_MONOPHOSPHATE_BIOSYNTHESIS	GMPS(1);	6	1	9	0	0.142857142857	0	NA	1	-1.17108008753824	0.999999825123809
REACTOME_REGULATION_OF_GLUCOKINASE_BY_GLUCOKINASE_REGULATORY_PROTEIN	NUP93(1);	6	1	9	0	0.142857142857	0	NA	1	-1.17108008753824	0.999999825123809
REACTOME_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_ACTIVITY_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS	IGFBP2(1);	6	1	9	0	0.142857142857	0	NA	1	-1.17108008753824	0.999999825123809
REACTOME_REGULATION_OF_PYRUVATE_DEHYDROGENASE_COMPLEX	PDHX(1);	6	1	9	0	0.142857142857	0	NA	1	-1.17108008753824	0.999999825123809
REACTOME_REGULATION_OF_RHEB_GTPASE_ACTIVITY_BY_AMPK	PRKAG3(1);	6	1	9	0	0.142857142857	0	NA	1	-1.17108008753824	0.999999825123809
REACTOME_REPAIR_SYNTHESIS_OF_PATCH_27_30_BASES_LONG_BY_DNA_POLYMERASE	POLE2(1);	6	1	9	0	0.142857142857	0	NA	1	-1.17108008753824	0.999999825123809
REACTOME_REV_MEDIATED_NUCLEAR_EXPORT_OF_HIV1_RNA	NUP93(1);	6	1	9	0	0.142857142857	0	NA	1	-1.17108008753824	0.999999825123809
REACTOME_SEMA3A_PLEXIN_REPULSION_SIGNALING_BY_INHIBITING_INTEGRIN_ADHESION	TLN1(1);	6	1	9	0	0.142857142857	0	NA	1	-1.17108008753824	0.999999825123809
REACTOME_SEMA4D_INDUCED_CELL_MIGRATION_AND_GROWTH_CONE_COLLAPSE	ROCK2(1);	6	1	9	0	0.142857142857	0	NA	1	-1.17108008753824	0.999999825123809
REACTOME_SEMA4D_IN_SEMAPHORIN_SIGNALING	ROCK2(1);	6	1	9	0	0.142857142857	0	NA	1	-1.17108008753824	0.999999825123809
REACTOME_SEMAPHORIN_INTERACTIONS	ROCK2(1),TLN1(1),TREM2(1);	6	1	9	0	0.142857142857	0	NA	1	-1.17108008753824	0.999999825123809
REACTOME_SHCMEDIATED_CASCADE	FGF22(1);	6	1	9	0	0.142857142857	0	NA	1	-1.17108008753824	0.999999825123809
REACTOME_SMOOTH_MUSCLE_CONTRACTION	TLN1(1);	6	1	9	0	0.142857142857	0	NA	1	-1.17108008753824	0.999999825123809
REACTOME_SNRNP_ASSEMBLY	NUP93(1);	6	1	9	0	0.142857142857	0	NA	1	-1.17108008753824	0.999999825123809
REACTOME_SPHINGOLIPID_METABOLISM	ACER1(1),DEGS1(1);	6	1	9	0	0.142857142857	0	NA	1	-1.17108008753824	0.999999825123809
REACTOME_THE_ROLE_OF_NEF_IN_HIV1_REPLICATION_AND_DISEASE_PATHOGENESIS	AP1B1(1);	6	1	9	0	0.142857142857	0	NA	1	-1.17108008753824	0.999999825123809
REACTOME_TRAFFICKING_OF_AMPA_RECEPTORS	MDM2(1);	6	1	9	0	0.142857142857	0	NA	1	-1.17108008753824	0.999999825123809
REACTOME_TRANSPORT_OF_RIBONUCLEOPROTEINS_INTO_THE_HOST_NUCLEUS	NUP93(1);	6	1	9	0	0.142857142857	0	NA	1	-1.17108008753824	0.999999825123809
REACTOME_VPR_MEDIATED_NUCLEAR_IMPORT_OF_PICS	NUP93(1);	6	1	9	0	0.142857142857	0	NA	1	-1.17108008753824	0.999999825123809
SA_G1_AND_S_PHASES	MDM2(1);	6	1	9	0	0.142857142857	0	NA	1	-1.17108008753824	0.999999825123809
SIG_CHEMOTAXIS	ROCK2(1);	6	1	9	0	0.142857142857	0	NA	1	-1.17108008753824	0.999999825123809
SIG_REGULATION_OF_THE_ACTIN_CYTOSKELETON_BY_RHO_GTPASES	ROCK2(1);	6	1	9	0	0.142857142857	0	NA	1	-1.17108008753824	0.999999825123809
ST_GA13_PATHWAY	ROCK2(1);	6	1	9	0	0.142857142857	0	NA	1	-1.17108008753824	0.999999825123809
BIOCARTA_BIOPEPTIDES_PATHWAY	PTK2B(1),STAT4(1),STAT5A(1);STAT6(1)	4	3	8	1	0.428571428571	0.111111111111	0.187984149960865	0.980769230769231	-1.45478593490662	0.999999999939843
BIOCARTA_EGF_PATHWAY	RASA1(1),STAT4(1),STAT5A(1);RASA1(1),STAT6(1)	4	3	8	1	0.428571428571	0.111111111111	0.187984149960865	0.980769230769231	-1.45478593490662	0.999999999939843
BIOCARTA_P38MAPK_PATHWAY	MAP3K9(1),MAPKAPK5(1),RAPGEF2(1),TRAF2(1);MEF2D(1),TGFB2(1),TGFBR1(2)	3	4	7	2	0.571428571429	0.222222222222	0.238468173249013	0.975524475524476	-1.43132010699118	0.999999999939843
BIOCARTA_PDGF_PATHWAY	PDGFRA(1),RASA1(1),STAT4(1),STAT5A(1);RASA1(1),STAT6(1)	4	3	8	1	0.428571428571	0.111111111111	0.187984149960865	0.980769230769231	-1.45478593490662	0.999999999939843
KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY	LEPR(1),PRKAG3(1),TRAF2(1);ACSL6(1)	4	3	8	1	0.428571428571	0.111111111111	0.187984149960865	0.980769230769231	-1.45478593490662	0.999999999939843
KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS	ASAP1(1),GAB2(1),SCIN(1);PIK3R5(1)	4	3	8	1	0.428571428571	0.111111111111	0.187984149960865	0.980769230769231	-1.45478593490662	0.999999999939843
KEGG_NOTCH_SIGNALING_PATHWAY	CTBP2(1),DLL4(2);PTCRA(1)	4	3	8	1	0.428571428571	0.111111111111	0.187984149960865	0.980769230769231	-1.45478593490662	0.999999999939843
KEGG_UBIQUITIN_MEDIATED_PROTEOLYSIS	CDC27(1),MDM2(1),UBE3B(1);WWP2(1)	4	3	8	1	0.428571428571	0.111111111111	0.187984149960865	0.980769230769231	-1.45478593490662	0.999999999939843
REACTOME_AMINE_LIGAND_BINDING_RECEPTORS	ADRA1B(1),TAAR1(1),TAAR6(1);ADRA2C(1)	4	3	8	1	0.428571428571	0.111111111111	0.187984149960865	0.980769230769231	-1.45478593490662	0.999999999939843
REACTOME_AMINO_ACID_AND_OLIGOPEPTIDE_SLC_TRANSPORTERS	SLC1A3(1),SLC6A12(2),SLC7A3(1);SLC5A8(1)	4	3	8	1	0.428571428571	0.111111111111	0.187984149960865	0.980769230769231	-1.45478593490662	0.999999999939843
REACTOME_APOPTOSIS	CASP3(1),HIST1H1C(1),MST4(1),PSMB4(1),PSMD1(1),TRAF2(1);CASP3(1),CASP9(1)	3	4	7	2	0.571428571429	0.222222222222	0.238468173249013	0.975524475524476	-1.43132010699118	0.999999999939843
REACTOME_CELL_CYCLE_MITOTIC	CDC27(1),CDC7(1),KIF20A(1),KIF2C(1),POLE2(1),PSMB4(1),PSMD1(1),RCC2(1);AURKB(1),ORC6(1),POLA2(1),RCC2(2)	2	5	6	3	0.714285714286	0.333333333333	0.223529510495624	0.97972027972028	-1.51185789203691	0.999999999939843
REACTOME_CLATHRIN_DERIVED_VESICLE_BUDDING	AP1B1(1),HIP1R(1),SNX9(2);SH3GL2(1)	4	3	8	1	0.428571428571	0.111111111111	0.187984149960865	0.980769230769231	-1.45478593490662	0.999999999939843
REACTOME_GOLGI_ASSOCIATED_VESICLE_BIOGENESIS	AP1B1(1),HIP1R(1),SNX9(2);SH3GL2(1)	4	3	8	1	0.428571428571	0.111111111111	0.187984149960865	0.980769230769231	-1.45478593490662	0.999999999939843
REACTOME_HIV_INFECTION	AP1B1(1),GTF2E2(1),NUP93(1),PSMB4(1),PSMD1(1),XRCC4(1);ERCC3(1),XRCC4(1)	3	4	7	2	0.571428571429	0.222222222222	0.238468173249013	0.975524475524476	-1.43132010699118	0.999999999939843
REACTOME_INSULIN_SYNTHESIS_AND_SECRETION	RPN1(2),SEC11C(1),SRP14(1),SRP68(1);GNAI2(1),RPS3(1),SRP14(2)	2	5	6	3	0.714285714286	0.333333333333	0.223529510495624	0.97972027972028	-1.51185789203691	0.999999999939843
REACTOME_IRS_RELATED_EVENTS	FGF22(1),PRKAG3(1),RPTOR(1);FGFR2(1)	4	3	8	1	0.428571428571	0.111111111111	0.187984149960865	0.980769230769231	-1.45478593490662	0.999999999939843
REACTOME_METAL_ION_SLC_TRANSPORTERS	SLC39A3(1),SLC39A4(2);SLC39A2(1)	4	3	8	1	0.428571428571	0.111111111111	0.187984149960865	0.980769230769231	-1.45478593490662	0.999999999939843
REACTOME_ZINC_INFLUX_INTO_CELLS_BY_THE_SLC39_GENES_FAMILY	SLC39A3(1),SLC39A4(2);SLC39A2(1)	4	3	8	1	0.428571428571	0.111111111111	0.187984149960865	0.980769230769231	-1.45478593490662	0.999999999939843
REACTOME_ZINC_TRANSPORTATION	SLC39A3(1),SLC39A4(2);SLC39A2(1)	4	3	8	1	0.428571428571	0.111111111111	0.187984149960865	0.980769230769231	-1.45478593490662	0.999999999939843
Taube_EMT	CORO1A(1),ERMP1(1),IGFBP2(1),LEPREL1(1),RHOD(1),STAC(1),ZCCHC24(1);ANXA3(1),DDR2(1),FGFR2(1),RHOD(1),TSHZ1(1)	2	5	6	3	0.714285714286	0.333333333333	0.223529510495624	0.97972027972028	-1.51185789203691	0.999999999939843
BIOCARTA_IL7_PATHWAY	PTK2B(1),STAT5A(1);	5	2	9	0	0.285714285714	0	NA	1	-1.71428571428571	0.999999999999997
BIOCARTA_LEPTIN_PATHWAY	LEPR(1),PRKAG3(1);	5	2	9	0	0.285714285714	0	NA	1	-1.71428571428571	0.999999999999997
BIOCARTA_PPARA_PATHWAY	SP1(1),STAT5A(1);	5	2	9	0	0.285714285714	0	NA	1	-1.71428571428571	0.999999999999997
KEGG_AMINOACYL_TRNA_BIOSYNTHESIS	HARS(1),KARS(1),NARS(1),NARS2(1);	5	2	9	0	0.285714285714	0	NA	1	-1.71428571428571	0.999999999999997
KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM	MPI(1),PGM2(1);	5	2	9	0	0.285714285714	0	NA	1	-1.71428571428571	0.999999999999997
KEGG_BASE_EXCISION_REPAIR	OGG1(2),PARP2(1),POLE2(1);MUTYH(1)	3	4	8	1	0.571428571429	0.111111111111	0.111563555349949	0.995192307692308	-1.97063580689215	0.999999999999997
KEGG_MUCIN_TYPE_O_GLYCAN_BIOSYNTHESIS	GALNTL2(1),ST6GALNAC1(1);	5	2	9	0	0.285714285714	0	NA	1	-1.71428571428571	0.999999999999997
KEGG_PROTEASOME	PSMB4(1),PSMD1(1);	5	2	9	0	0.285714285714	0	NA	1	-1.71428571428571	0.999999999999997
KEGG_SALIVARY_SECRETION	ADRA1B(1),CST5(1),KCNN4(1),LPO(2);ADCY5(1)	3	4	8	1	0.571428571429	0.111111111111	0.111563555349949	0.995192307692308	-1.97063580689215	0.999999999999997
REACTOME_CYCLIN_E_ASSOCIATED_EVENTS_DURING_G1_S_TRANSITION_	PSMB4(1),PSMD1(1);	5	2	9	0	0.285714285714	0	NA	1	-1.71428571428571	0.999999999999997
REACTOME_ENERGY_DEPENDENT_REGULATION_OF_MTOR_BY_LKB1_AMPK	PRKAG3(1),RPTOR(1);	5	2	9	0	0.285714285714	0	NA	1	-1.71428571428571	0.999999999999997
REACTOME_FORMATION_OF_FIBRIN_CLOT_CLOTTING_CASCADE	GP1BA(1),KLKB1(1),PROC(1);	5	2	9	0	0.285714285714	0	NA	1	-1.71428571428571	0.999999999999997
REACTOME_GAP_JUNCTION_ASSEMBLY	GJB7(1),GJD3(1);	5	2	9	0	0.285714285714	0	NA	1	-1.71428571428571	0.999999999999997
REACTOME_GLUTATHIONE_CONJUGATION	GSTA5(1),GSTM5(1);	5	2	9	0	0.285714285714	0	NA	1	-1.71428571428571	0.999999999999997
REACTOME_INTRINSIC_PATHWAY	GP1BA(1),KLKB1(1);	5	2	9	0	0.285714285714	0	NA	1	-1.71428571428571	0.999999999999997
REACTOME_METABOLISM_OF_AMINO_ACIDS	GLUL(1),MCCC2(1),PSMB4(1),PSMD1(1),SLC25A15(1),SLC6A12(2),SLC7A3(1);BBOX1(1)	3	4	8	1	0.571428571429	0.111111111111	0.111563555349949	0.995192307692308	-1.97063580689215	0.999999999999997
REACTOME_MITOCHONDRIAL_TRNA_AMINOACYLATION	KARS(1),NARS2(1);	5	2	9	0	0.285714285714	0	NA	1	-1.71428571428571	0.999999999999997
REACTOME_MTOR_SIGNALLING	PRKAG3(1),RPTOR(1);	5	2	9	0	0.285714285714	0	NA	1	-1.71428571428571	0.999999999999997
