Row.names	PathwayMutatedGenes	BRCAControl_NumNonMuts	BRCAControl_NumMuts	BRCACancer_NumNonMuts	BRCACancer_NumMuts	BRCAControl_MutationRate	BRCACancer_MutationRate	FisherOddsRatio	Fisher_P	ExactTestStatistic	Exact_P
KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION	ADCY5(1),GNAI2(1),MAPK13(1),PIK3R5(1);ADCY5(1),ARAF(1),CDC25A(1)	5	4	5	3	0.444444444444	0.375	0.762825887590456	0.782188399835459	-0.290388355182154	0.999270383536392
KEGG_PROTEIN_PROCESSING_IN_ENDOPLASMIC_RETICULUM	ATF6(1),DNAJC1(1),PDIA4(1),PRKCSH(1),SEC62(1);DNAJC10(1),UFD1L(1)	6	3	6	2	0.333333333333	0.25	0.682724886264904	0.816742081447964	-0.376386326354541	0.999270383536392
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY	IFNA14(1),IFNA6(1),MAPK13(1);IRF3(1),NFKB1(1)	6	3	6	2	0.333333333333	0.25	0.682724886264904	0.816742081447964	-0.376386326354541	0.999270383536392
KEGG_RNA_POLYMERASE	POLR1C(1),POLR3E(1);POLR3GL(1)	7	2	7	1	0.222222222222	0.125	0.52031939281344	0.876470588235294	-0.524845656324755	0.999270383536392
KEGG_SPHINGOLIPID_METABOLISM	B4GALT6(1),NEU4(1),SMPD3(3);GAL3ST1(1),GBA(1),UGT8(1)	5	4	5	3	0.444444444444	0.375	0.762825887590456	0.782188399835459	-0.290388355182154	0.999270383536392
KEGG_SPLICEOSOME	LSM7(1),PRPF40B(2);TCERG1(1),U2SURP(1)	7	2	7	1	0.222222222222	0.125	0.52031939281344	0.876470588235294	-0.524845656324755	0.999270383536392
KEGG_SYSTEMIC_LUPUS_ERYTHEMATOSUS	ACTN3(2),H2BFM(1),HIST1H2AH(1),HIST1H2BO(1),HIST2H2AC(1),HIST2H2BE(1);C1QB(1),C1R(1),HIST3H3(1)	4	5	5	3	0.555555555556	0.375	0.501621544041011	0.89103249691485	-0.744449626847633	0.999270383536392
KEGG_TOXOPLASMOSIS	CASP3(1),CASP9(1),GNAI2(1),IRAK1(1),MAPK13(1),PIK3R5(1),PLA2G12B(1),TGFB2(1);IL10RA(1),JAK2(1),NFKB1(1),PLA2G2D(1)	4	5	5	3	0.555555555556	0.375	0.501621544041011	0.89103249691485	-0.744449626847633	0.999270383536392
KEGG_TUBERCULOSIS	CASP3(1),CASP9(1),IFNA14(1),IFNA6(1),IRAK1(1),KSR1(1),MAPK13(1),TGFB2(1),TLR6(1);CALML5(1),IL10RA(1),JAK2(1),NFKB1(1),SYK(1)	4	5	4	4	0.555555555556	0.5	0.810602607634408	0.762032085561497	-0.229061423645426	0.999270383536392
REACTOME_ACTIVATED_TLR4_SIGNALLING	IRAK1(1),TLR10(1),TLR6(1);IRF3(1)	7	2	7	1	0.222222222222	0.125	0.52031939281344	0.876470588235294	-0.524845656324755	0.999270383536392
REACTOME_APOPTOSIS	CASP3(1),CASP9(1);DFFB(1)	7	2	7	1	0.222222222222	0.125	0.52031939281344	0.876470588235294	-0.524845656324755	0.999270383536392
REACTOME_BIOLOGICAL_OXIDATIONS	CYP27A1(1),CYP2S1(1),CYP2U1(1),SULT1A2(1);ADH4(1),CYP3A7(1),GSTA2(1)	5	4	5	3	0.444444444444	0.375	0.762825887590456	0.782188399835459	-0.290388355182154	0.999270383536392
REACTOME_DNA_REPAIR	ERCC3(1),MUTYH(1),PALB2(1),XRCC4(1);MUTYH(1),RPA1(1)	6	3	6	2	0.333333333333	0.25	0.682724886264904	0.816742081447964	-0.376386326354541	0.999270383536392
REACTOME_DOPAMINE_NEUROTRANSMITTER_RELEASE_CYCLE	RIMS1(1),SYN2(1);RIMS1(1)	7	2	7	1	0.222222222222	0.125	0.52031939281344	0.876470588235294	-0.524845656324755	0.999270383536392
REACTOME_DOWN_STREAM_SIGNAL_TRANSDUCTION	PDGFB(1),RASA1(1),STAT6(1);PDGFRA(1)	7	2	7	1	0.222222222222	0.125	0.52031939281344	0.876470588235294	-0.524845656324755	0.999270383536392
REACTOME_G_ALPHA_I_SIGNALLING_EVENTS	ADCY5(1),ADRA2C(1),ANXA1(1),CNR1(1),GALR1(1),GALR3(1),GNAI2(1),LPAR3(1),PYY(1),S1PR2(1),S1PR3(1),SSTR5(1);ADCY5(1),ADRA2C(4),CCL25(1),CCR6(1),OPRL1(1),RLN3(2)	3	6	3	5	0.666666666667	0.625	0.842346287536351	0.753393665158371	-0.179435140641318	0.999270383536392
REACTOME_G_ALPHA_Q_SIGNALLING_EVENTS	AGTR1(1),ANXA1(1),AVPR1B(1),DGKD(1),LPAR3(1),MLNR(2),PTAFR(1),TACR3(1),UTS2R(1);AGTR1(1),CHRM5(1),F2R(1),ITPR1(1),ITPR2(1),PROKR2(1),QRFPR(1)	3	6	3	5	0.666666666667	0.625	0.842346287536351	0.753393665158371	-0.179435140641318	0.999270383536392
REACTOME_G_ALPHA_Z_SIGNALLING_EVENTS	ADCY5(1),GNAI2(1);ADCY5(1)	7	2	7	1	0.222222222222	0.125	0.52031939281344	0.876470588235294	-0.524845656324755	0.999270383536392
REACTOME_INORGANIC_CATION_ANION_SLC_TRANSPORTERS	SLC24A2(1),SLC26A1(1),SLC5A8(1);SLC15A1(1),SLC7A6(1),SLC9A9(1)	6	3	6	2	0.333333333333	0.25	0.682724886264904	0.816742081447964	-0.376386326354541	0.999270383536392
REACTOME_INSULIN_SYNTHESIS_AND_SECRETION	GNAI2(1),RPS3(1),SRP14(2);PDX1(2),RPL35A(1),SRP14(1)	6	3	6	2	0.333333333333	0.25	0.682724886264904	0.816742081447964	-0.376386326354541	0.999270383536392
REACTOME_METABOLISM_OF_CARBOHYDRATES	ENO1(1),LCT(1),PRPS1L1(1),SLC2A3(1),SLC2A5(1);ENO1(1),GAPDHS(1),PFKFB1(1),SLC37A4(1)	5	4	5	3	0.444444444444	0.375	0.762825887590456	0.782188399835459	-0.290388355182154	0.999270383536392
REACTOME_METABOLISM_OF_LIPIDS_AND_LIPOPROTEINS	ABCD1(1),ACADS(1),ACADVL(1),ANGPTL4(1),CEL(1),CYP27A1(1),HACL1(1),HADHA(2),HSD3B1(1);CRAT(1),LASS5(1),MVD(2),PEX11A(1)	3	6	3	5	0.666666666667	0.625	0.842346287536351	0.753393665158371	-0.179435140641318	0.999270383536392
REACTOME_NCAM1_INTERACTIONS	CACNB3(1),COL6A1(1),COL9A3(1),NRTN(1);CACNB3(1),COL1A2(1)	6	3	6	2	0.333333333333	0.25	0.682724886264904	0.816742081447964	-0.376386326354541	0.999270383536392
REACTOME_NCAM_SIGNALING_FOR_NEURITE_OUT_GROWTH	CACNB3(1),COL6A1(1),COL9A3(1),NRTN(1);CACNB3(1),COL1A2(1)	6	3	6	2	0.333333333333	0.25	0.682724886264904	0.816742081447964	-0.376386326354541	0.999270383536392
REACTOME_PEROXISOMAL_LIPID_METABOLISM	ABCD1(1),HACL1(1);CRAT(1)	7	2	7	1	0.222222222222	0.125	0.52031939281344	0.876470588235294	-0.524845656324755	0.999270383536392
REACTOME_PHASE_1_FUNCTIONALIZATION_OF_COMPOUNDS	CYP27A1(1),CYP2S1(1),CYP2U1(1);ADH4(1),CYP3A7(1)	6	3	6	2	0.333333333333	0.25	0.682724886264904	0.816742081447964	-0.376386326354541	0.999270383536392
REACTOME_PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA	HNRNPA2B1(1),NXF1(1),PABPN1(1);CLP1(1),PABPN1(1)	6	3	6	2	0.333333333333	0.25	0.682724886264904	0.816742081447964	-0.376386326354541	0.999270383536392
REACTOME_PYRIMIDINE_CATABOLISM	DPYS(1),NT5C1A(1);NT5C1A(1)	7	2	7	1	0.222222222222	0.125	0.52031939281344	0.876470588235294	-0.524845656324755	0.999270383536392
REACTOME_SEROTONIN_NEUROTRANSMITTER_RELEASE_CYCLE	RIMS1(1),SYN2(1);RIMS1(1)	7	2	7	1	0.222222222222	0.125	0.52031939281344	0.876470588235294	-0.524845656324755	0.999270383536392
REACTOME_TELOMERE_MAINTENANCE	HIST1H2BO(1),HIST2H2AC(1),HIST2H2BE(1),POLA2(1);HIST3H3(1),POLA2(1),RPA1(1)	5	4	5	3	0.444444444444	0.375	0.762825887590456	0.782188399835459	-0.290388355182154	0.999270383536392
REACTOME_TOLL_LIKE_RECEPTOR_4_CASCADE	IRAK1(1),TLR10(1),TLR6(1);IRF3(1)	7	2	7	1	0.222222222222	0.125	0.52031939281344	0.876470588235294	-0.524845656324755	0.999270383536392
REACTOME_TRANSCRIPTION	ERCC3(1),HIST1H2BO(1),HIST2H2AC(1),HIST2H2BE(1),PABPN1(1),POLR1C(1),POLR3E(1);CLP1(1),GTF3A(1),PABPN1(1),SUPT4H1(1),TAF1(1),TAF11(1)	3	6	3	5	0.666666666667	0.625	0.842346287536351	0.753393665158371	-0.179435140641318	0.999270383536392
SA_CASPASE_CASCADE	CASP3(1),CASP9(1);DFFB(1)	7	2	7	1	0.222222222222	0.125	0.52031939281344	0.876470588235294	-0.524845656324755	0.999270383536392
BIOCARTA_ALK_PATHWAY	CHRD(1),FZD1(1),TGFB2(1),TGFBR1(2);FZD1(1),MYL2(1),TGFBR2(1)	5	4	6	2	0.444444444444	0.25	0.43896688919581	0.911764705882353	-0.837363989659486	0.999270383727971
KEGG_FATTY_ACID_METABOLISM	ACADS(1),ACADVL(1),ACSL6(1),HADHA(2);ADH4(1),ALDH3A2(1)	5	4	6	2	0.444444444444	0.25	0.43896688919581	0.911764705882353	-0.837363989659486	0.999270383727971
KEGG_N_GLYCAN_BIOSYNTHESIS	ALG6(2),MAN2A1(1),MGAT4A(1);ALG9(1),MGAT4B(1)	5	4	6	2	0.444444444444	0.25	0.43896688919581	0.911764705882353	-0.837363989659486	0.999270383727971
KEGG_OXIDATIVE_PHOSPHORYLATION	ATP6V1D(1),COX4I2(1),COX6A2(1),NDUFA1(1);COX6A2(1),NDUFA1(1),NDUFB8(1)	5	4	6	2	0.444444444444	0.25	0.43896688919581	0.911764705882353	-0.837363989659486	0.999270383727971
KEGG_RENAL_CELL_CARCINOMA	ARNT(1),HGF(1),PDGFB(1),PIK3R5(1),TGFB2(1);ARAF(1),EGLN3(1)	5	4	6	2	0.444444444444	0.25	0.43896688919581	0.911764705882353	-0.837363989659486	0.999270383727971
KEGG_RIBOSOME_BIOGENESIS_IN_EUKARYOTES	DROSHA(1),EIF6(1),NXF1(1),RPP38(1);CIRH1A(1),NOP58(1)	5	4	6	2	0.444444444444	0.25	0.43896688919581	0.911764705882353	-0.837363989659486	0.999270383727971
REACTOME_SIGNALING_BY_PDGF	COL6A1(1),COL9A3(1),PDGFB(1),RASA1(1),STAT6(1);COL1A2(1),PDGFRA(1)	5	4	6	2	0.444444444444	0.25	0.43896688919581	0.911764705882353	-0.837363989659486	0.999270383727971
BIOCARTA_AKAP13_PATHWAY	LPAR3(1);	8	1	8	0	0.111111111111	0	NA	1	-0.97182531580755	0.999999700221356
BIOCARTA_ARF_PATHWAY	POLR1C(1);	8	1	8	0	0.111111111111	0	NA	1	-0.97182531580755	0.999999700221356
BIOCARTA_BCELLSURVIVAL_PATHWAY	CASP3(1);	8	1	8	0	0.111111111111	0	NA	1	-0.97182531580755	0.999999700221356
BIOCARTA_CHREBP2_PATHWAY	MLXIPL(1);	8	1	8	0	0.111111111111	0	NA	1	-0.97182531580755	0.999999700221356
BIOCARTA_EGF_PATHWAY	RASA1(1),STAT6(1);	8	1	8	0	0.111111111111	0	NA	1	-0.97182531580755	0.999999700221356
BIOCARTA_EIF_PATHWAY	EIF6(1);	8	1	8	0	0.111111111111	0	NA	1	-0.97182531580755	0.999999700221356
BIOCARTA_ERK5_PATHWAY	MEF2D(1);	8	1	8	0	0.111111111111	0	NA	1	-0.97182531580755	0.999999700221356
BIOCARTA_HDAC_PATHWAY	MEF2D(1);	8	1	8	0	0.111111111111	0	NA	1	-0.97182531580755	0.999999700221356
BIOCARTA_HIF_PATHWAY	ARNT(1);	8	1	8	0	0.111111111111	0	NA	1	-0.97182531580755	0.999999700221356
BIOCARTA_IGF1_PATHWAY	RASA1(1);	8	1	8	0	0.111111111111	0	NA	1	-0.97182531580755	0.999999700221356
BIOCARTA_IL17_PATHWAY	IL17A(1);	8	1	8	0	0.111111111111	0	NA	1	-0.97182531580755	0.999999700221356
BIOCARTA_IL4_PATHWAY	STAT6(1);	8	1	8	0	0.111111111111	0	NA	1	-0.97182531580755	0.999999700221356
BIOCARTA_INSULIN_PATHWAY	RASA1(1);	8	1	8	0	0.111111111111	0	NA	1	-0.97182531580755	0.999999700221356
BIOCARTA_MEF2D_PATHWAY	MEF2D(1);	8	1	8	0	0.111111111111	0	NA	1	-0.97182531580755	0.999999700221356
BIOCARTA_NUCLEARRS_PATHWAY	NR1H4(1);	8	1	8	0	0.111111111111	0	NA	1	-0.97182531580755	0.999999700221356
BIOCARTA_PGC1A_PATHWAY	MEF2D(1);	8	1	8	0	0.111111111111	0	NA	1	-0.97182531580755	0.999999700221356
BIOCARTA_RARRXR_PATHWAY	ERCC3(1);	8	1	8	0	0.111111111111	0	NA	1	-0.97182531580755	0.999999700221356
BIOCARTA_STATHMIN_PATHWAY	MAPK13(1);	8	1	8	0	0.111111111111	0	NA	1	-0.97182531580755	0.999999700221356
BIOCARTA_TFF_PATHWAY	CASP9(1);	8	1	8	0	0.111111111111	0	NA	1	-0.97182531580755	0.999999700221356
BIOCARTA_VEGF_PATHWAY	ARNT(1);	8	1	8	0	0.111111111111	0	NA	1	-0.97182531580755	0.999999700221356
KEGG_ABC_TRANSPORTERS	ABCD1(1);	8	1	8	0	0.111111111111	0	NA	1	-0.97182531580755	0.999999700221356
KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION	CTSB(1);	8	1	8	0	0.111111111111	0	NA	1	-0.97182531580755	0.999999700221356
KEGG_BIOTIN_METABOLISM	BTD(1);	8	1	8	0	0.111111111111	0	NA	1	-0.97182531580755	0.999999700221356
KEGG_FATTY_ACID_BIOSYNTHESIS	MCAT(1);	8	1	8	0	0.111111111111	0	NA	1	-0.97182531580755	0.999999700221356
KEGG_GALACTOSE_METABOLISM	LCT(1);	8	1	8	0	0.111111111111	0	NA	1	-0.97182531580755	0.999999700221356
KEGG_HEDGEHOG_SIGNALING_PATHWAY	BMP6(1);	8	1	8	0	0.111111111111	0	NA	1	-0.97182531580755	0.999999700221356
KEGG_MTOR_SIGNALING_PATHWAY	PIK3R5(1);	8	1	8	0	0.111111111111	0	NA	1	-0.97182531580755	0.999999700221356
KEGG_NITROGEN_METABOLISM	CTH(1);	8	1	8	0	0.111111111111	0	NA	1	-0.97182531580755	0.999999700221356
KEGG_NON_HOMOLOGOUS_END_JOINING	XRCC4(1);	8	1	8	0	0.111111111111	0	NA	1	-0.97182531580755	0.999999700221356
KEGG_PATHOGENIC_ESCHERICHIA_COLI_INFECTION	HCLS1(1);	8	1	8	0	0.111111111111	0	NA	1	-0.97182531580755	0.999999700221356
KEGG_PENTOSE_PHOSPHATE_PATHWAY	PRPS1L1(1);	8	1	8	0	0.111111111111	0	NA	1	-0.97182531580755	0.999999700221356
KEGG_PRIMARY_BILE_ACID_BIOSYNTHESIS	CYP27A1(1);	8	1	8	0	0.111111111111	0	NA	1	-0.97182531580755	0.999999700221356
KEGG_SELENOCOMPOUND_METABOLISM	CTH(1);	8	1	8	0	0.111111111111	0	NA	1	-0.97182531580755	0.999999700221356
KEGG_STARCH_AND_SUCROSE_METABOLISM	ENPP1(1);	8	1	8	0	0.111111111111	0	NA	1	-0.97182531580755	0.999999700221356
KEGG_STEROID_BIOSYNTHESIS	CEL(1);	8	1	8	0	0.111111111111	0	NA	1	-0.97182531580755	0.999999700221356
KEGG_SULFUR_METABOLISM	SULT1A2(1);	8	1	8	0	0.111111111111	0	NA	1	-0.97182531580755	0.999999700221356
KEGG_VITAMIN_DIGESTION_AND_ABSORPTION	BTD(1);	8	1	8	0	0.111111111111	0	NA	1	-0.97182531580755	0.999999700221356
REACTOME_ACTIVATION_OF_KAINATE_RECEPTORS_UPON_GLUTAMATE_BINDING	GRIK3(1);	8	1	8	0	0.111111111111	0	NA	1	-0.97182531580755	0.999999700221356
REACTOME_ADHERENS_JUNCTIONS_INTERACTIONS	CADM1(1);	8	1	8	0	0.111111111111	0	NA	1	-0.97182531580755	0.999999700221356
REACTOME_ADP_SIGNALLING_THROUGH_P2Y_PURINOCEPTOR_12	GNAI2(1);	8	1	8	0	0.111111111111	0	NA	1	-0.97182531580755	0.999999700221356
REACTOME_AKT_PHOSPHORYLATES_TARGETS_IN_THE_CYTOSOL	CASP9(1);	8	1	8	0	0.111111111111	0	NA	1	-0.97182531580755	0.999999700221356
REACTOME_APOPTOTIC_CLEAVAGE_OF_CELL_ADHESION_PROTEINS	CASP3(1);	8	1	8	0	0.111111111111	0	NA	1	-0.97182531580755	0.999999700221356
REACTOME_CASPASE_MEDIATED_CLEAVAGE_OF_CYTOSKELETAL_PROTEINS	CASP3(1);	8	1	8	0	0.111111111111	0	NA	1	-0.97182531580755	0.999999700221356
REACTOME_CDC6_ASSOCIATION_WITH_THE_ORC_ORIGIN_COMPLEX	ORC6(1);	8	1	8	0	0.111111111111	0	NA	1	-0.97182531580755	0.999999700221356
REACTOME_CDT1_ASSOCIATION_WITH_THE_CDC6_ORC_ORIGIN_COMPLEX	ORC6(1);	8	1	8	0	0.111111111111	0	NA	1	-0.97182531580755	0.999999700221356
REACTOME_CYTOSOLIC_SULFONATION_OF_SMALL_MOLECULES	SULT1A2(1);	8	1	8	0	0.111111111111	0	NA	1	-0.97182531580755	0.999999700221356
REACTOME_DUAL_INCISION_REACTION_IN_TC_NER	ERCC3(1);	8	1	8	0	0.111111111111	0	NA	1	-0.97182531580755	0.999999700221356
REACTOME_EARLY_PHASE_OF_HIV_LIFE_CYCLE	XRCC4(1);	8	1	8	0	0.111111111111	0	NA	1	-0.97182531580755	0.999999700221356
REACTOME_ENDOGENOUS_STEROLS	CYP27A1(1);	8	1	8	0	0.111111111111	0	NA	1	-0.97182531580755	0.999999700221356
REACTOME_ERK_MAPK_TARGETS	DUSP7(1);	8	1	8	0	0.111111111111	0	NA	1	-0.97182531580755	0.999999700221356
REACTOME_ERKS_ARE_INACTIVATED	DUSP7(1);	8	1	8	0	0.111111111111	0	NA	1	-0.97182531580755	0.999999700221356
REACTOME_FANCONI_ANEMIA_PATHWAY	PALB2(1);	8	1	8	0	0.111111111111	0	NA	1	-0.97182531580755	0.999999700221356
REACTOME_FORMATION_OF_THE_TERNARY_COMPLEX_AND_SUBSEQUENTLY_THE_43S_COMPLEX	RPS3(1);	8	1	8	0	0.111111111111	0	NA	1	-0.97182531580755	0.999999700221356
REACTOME_FORMATION_OF_TUBULIN_FOLDING_INTERMEDIATES_BY_CCT_TRIC	CCT3(1);	8	1	8	0	0.111111111111	0	NA	1	-0.97182531580755	0.999999700221356
REACTOME_G_BETA_GAMMA_SIGNALLING_THROUGH_PI3KGAMMA	PIK3R5(1);	8	1	8	0	0.111111111111	0	NA	1	-0.97182531580755	0.999999700221356
REACTOME_GENERIC_TRANSCRIPTION_PATHWAY	MED16(1);	8	1	8	0	0.111111111111	0	NA	1	-0.97182531580755	0.999999700221356
REACTOME_GENES_INVOLVED_IN_APOPTOTIC_CLEAVAGE_OF_CELLULAR_PROTEINS	CASP3(1);	8	1	8	0	0.111111111111	0	NA	1	-0.97182531580755	0.999999700221356
REACTOME_G_PROTEIN_BETA_GAMMA_SIGNALLING	PIK3R5(1);	8	1	8	0	0.111111111111	0	NA	1	-0.97182531580755	0.999999700221356
REACTOME_HORMONE_BIOSYNTHESIS	HSD3B1(1);	8	1	8	0	0.111111111111	0	NA	1	-0.97182531580755	0.999999700221356
REACTOME_IONOTROPIC_ACTIVITY_OF_KAINATE_RECEPTORS	GRIK3(1);	8	1	8	0	0.111111111111	0	NA	1	-0.97182531580755	0.999999700221356
REACTOME_LYSOSOME_VESICLE_BIOGENESIS	SH3GL2(1);	8	1	8	0	0.111111111111	0	NA	1	-0.97182531580755	0.999999700221356
REACTOME_MAPK_TARGETS_NUCLEAR_EVENTS_MEDIATED_BY_MAP_KINASES	DUSP7(1);	8	1	8	0	0.111111111111	0	NA	1	-0.97182531580755	0.999999700221356
REACTOME_METABOLISM_OF_BILE_ACIDS_AND_BILE_SALTS	CYP27A1(1);	8	1	8	0	0.111111111111	0	NA	1	-0.97182531580755	0.999999700221356
REACTOME_METABOLISM_OF_MRNA	EXOSC1(1);	8	1	8	0	0.111111111111	0	NA	1	-0.97182531580755	0.999999700221356
REACTOME_METABOLISM_OF_RNA	EXOSC1(1);	8	1	8	0	0.111111111111	0	NA	1	-0.97182531580755	0.999999700221356
REACTOME_METAL_ION_SLC_TRANSPORTERS	SLC39A2(1);	8	1	8	0	0.111111111111	0	NA	1	-0.97182531580755	0.999999700221356
REACTOME_M_G1_TRANSITION	ORC6(1);	8	1	8	0	0.111111111111	0	NA	1	-0.97182531580755	0.999999700221356
REACTOME_MRNA_DECAY_BY_3_TO_5_EXORIBONUCLEASE	EXOSC1(1);	8	1	8	0	0.111111111111	0	NA	1	-0.97182531580755	0.999999700221356
REACTOME_MRNA_PROCESSING	ERCC3(1);	8	1	8	0	0.111111111111	0	NA	1	-0.97182531580755	0.999999700221356
REACTOME_MYOGENESSIS	MEF2D(1);	8	1	8	0	0.111111111111	0	NA	1	-0.97182531580755	0.999999700221356
REACTOME_NEURORANSMITTER_RECEPTOR_BINDING_AND_DOWNSTREAM_TRANSMISSION_IN_THE_POSTSYNAPTIC_CELL	GRIK3(1);	8	1	8	0	0.111111111111	0	NA	1	-0.97182531580755	0.999999700221356
REACTOME_NUCLEAR_EVENTS_KINASE_AND_TRANSCRIPTION_FACTOR_ACTIVATION	DUSP7(1);	8	1	8	0	0.111111111111	0	NA	1	-0.97182531580755	0.999999700221356
REACTOME_ORC1_REMOVAL_FROM_CHROMATIN	ORC6(1);	8	1	8	0	0.111111111111	0	NA	1	-0.97182531580755	0.999999700221356
REACTOME_P38MAPK_EVENTS	MAPK13(1);	8	1	8	0	0.111111111111	0	NA	1	-0.97182531580755	0.999999700221356
REACTOME_P75NTR_RECRUITS_SIGNALLING_COMPLEXES	IRAK1(1);	8	1	8	0	0.111111111111	0	NA	1	-0.97182531580755	0.999999700221356
REACTOME_PI3K_AKT_SIGNALLING	CASP9(1);	8	1	8	0	0.111111111111	0	NA	1	-0.97182531580755	0.999999700221356
REACTOME_POST_CHAPERONIN_TUBULIN_FOLDING_PATHWAY	TBCC(1);	8	1	8	0	0.111111111111	0	NA	1	-0.97182531580755	0.999999700221356
REACTOME_PREFOLDIN_MEDIATED_TRANSFER_OF_SUBSTRATE_TO_CCT_TRIC	CCT3(1);	8	1	8	0	0.111111111111	0	NA	1	-0.97182531580755	0.999999700221356
REACTOME_RETROGRADE_NEUROTROPHIN_SIGNALLING	SH3GL2(1);	8	1	8	0	0.111111111111	0	NA	1	-0.97182531580755	0.999999700221356
REACTOME_RNA_POL_II_CTD_PHOSPHORYLATION_AND_INTERACTION_WITH_CE	ERCC3(1);	8	1	8	0	0.111111111111	0	NA	1	-0.97182531580755	0.999999700221356
REACTOME_RNA_POLYMERASE_III_CHAIN_ELONGATION	POLR3E(1);	8	1	8	0	0.111111111111	0	NA	1	-0.97182531580755	0.999999700221356
REACTOME_RNA_POLYMERASE_III_TRANSCRIPTION_INITIATION_FROM_TYPE_2_PROMOTER	POLR3E(1);	8	1	8	0	0.111111111111	0	NA	1	-0.97182531580755	0.999999700221356
REACTOME_RNA_POLYMERASE_III_TRANSCRIPTION_INITIATION_FROM_TYPE_3_PROMOTER	POLR3E(1);	8	1	8	0	0.111111111111	0	NA	1	-0.97182531580755	0.999999700221356
REACTOME_RNA_POLYMERASE_III_TRANSCRIPTION_TERMINATION	POLR3E(1);	8	1	8	0	0.111111111111	0	NA	1	-0.97182531580755	0.999999700221356
REACTOME_SIGNAL_AMPLIFICATION	GNAI2(1);	8	1	8	0	0.111111111111	0	NA	1	-0.97182531580755	0.999999700221356
REACTOME_SIGNALLING_TO_ERKS	MAPK13(1);	8	1	8	0	0.111111111111	0	NA	1	-0.97182531580755	0.999999700221356
REACTOME_SIGNALLING_TO_RAS	MAPK13(1);	8	1	8	0	0.111111111111	0	NA	1	-0.97182531580755	0.999999700221356
REACTOME_STEROID_HORMONE_BIOSYNTHESIS	HSD3B1(1);	8	1	8	0	0.111111111111	0	NA	1	-0.97182531580755	0.999999700221356
REACTOME_STEROID_HORMONES	HSD3B1(1);	8	1	8	0	0.111111111111	0	NA	1	-0.97182531580755	0.999999700221356
REACTOME_SYNTHESIS_AND_INTERCONVERSION_OF_NUCLEOTIDE_DI_AND_TRIPHOSPHATES	RRM1(1);	8	1	8	0	0.111111111111	0	NA	1	-0.97182531580755	0.999999700221356
REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS	CYP27A1(1);	8	1	8	0	0.111111111111	0	NA	1	-0.97182531580755	0.999999700221356
REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS_VIA_24_HYDROXYCHOLESTEROL	CYP27A1(1);	8	1	8	0	0.111111111111	0	NA	1	-0.97182531580755	0.999999700221356
REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS_VIA_7ALPHA_HYDROXYCHOLESTEROL	CYP27A1(1);	8	1	8	0	0.111111111111	0	NA	1	-0.97182531580755	0.999999700221356
REACTOME_TIGHT_JUNCTION_INTERACTIONS	CLDN23(1);	8	1	8	0	0.111111111111	0	NA	1	-0.97182531580755	0.999999700221356
REACTOME_TRANSLATION_INITIATION_COMPLEX_FORMATION	RPS3(1);	8	1	8	0	0.111111111111	0	NA	1	-0.97182531580755	0.999999700221356
REACTOME_TRANSPORT_OF_MATURE_MRNA_DERIVED_FROM_AN_INTRON_CONTAINING_TRANSCRIPT	NXF1(1);	8	1	8	0	0.111111111111	0	NA	1	-0.97182531580755	0.999999700221356
REACTOME_TRANSPORT_OF_THE_SLBP_INDEPENDENT_MATURE_MRNA	NXF1(1);	8	1	8	0	0.111111111111	0	NA	1	-0.97182531580755	0.999999700221356
REACTOME_UNFOLDED_PROTEIN_RESPONSE	ATF6(1);	8	1	8	0	0.111111111111	0	NA	1	-0.97182531580755	0.999999700221356
REACTOME_ZINC_INFLUX_INTO_CELLS_BY_THE_SLC39_GENES_FAMILY	SLC39A2(1);	8	1	8	0	0.111111111111	0	NA	1	-0.97182531580755	0.999999700221356
REACTOME_ZINC_TRANSPORTATION	SLC39A2(1);	8	1	8	0	0.111111111111	0	NA	1	-0.97182531580755	0.999999700221356
SA_FAS_SIGNALING	CASP3(1);	8	1	8	0	0.111111111111	0	NA	1	-0.97182531580755	0.999999700221356
SA_MMP_CYTOKINE_CONNECTION	TGFB2(1);	8	1	8	0	0.111111111111	0	NA	1	-0.97182531580755	0.999999700221356
SA_PROGRAMMED_CELL_DEATH	CASP9(1);	8	1	8	0	0.111111111111	0	NA	1	-0.97182531580755	0.999999700221356
SIG_IL4RECEPTOR_IN_B_LYPHOCYTES	STAT6(1);	8	1	8	0	0.111111111111	0	NA	1	-0.97182531580755	0.999999700221356
ST_GRANULE_CELL_SURVIVAL_PATHWAY	CASP3(1);	8	1	8	0	0.111111111111	0	NA	1	-0.97182531580755	0.999999700221356
KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION	ATP6V1D(1),CASP3(1),MAPK13(1);NFKB1(1)	6	3	7	1	0.333333333333	0.125	0.306962897834348	0.947058823529412	-1.0107594250783	0.999999700221403
