Row.names	PathwayMutatedGenes	BRCA12Cancer_NumNonMuts	BRCA12Cancer_NumMuts	BRCAXCancer_NumNonMuts	BRCAXCancer_NumMuts	BRCA12Cancer_MutationRate	BRCAXCancer_MutationRate	FisherOddsRatio	Fisher_P	ExactTestStatistic	Exact_P
REACTOME_DIABETES_PATHWAYS	ADCY5(1),ADRA2C(4),BCHE(1),CACNB3(1),ENO1(1),GAPDHS(1),ITPR1(1),ITPR2(1),NDUFA1(1),NDUFB8(1),PDX1(2),PFKFB1(1),RPL35A(1),SRP14(1),SUCLG1(1);ADRA2C(1),BCHE(1),GLP1R(1),IDH3A(2),IGFBP2(1),NDUFA6(1),NDUFV1(1),PFKP(1),RPL7(2),RPS16(1),SUCLG2(1)	1	7	3	8	0.875	0.727272727273	0.39966638566374	0.914860681114551	-0.779835841311451	0.999270516724733
REACTOME_EXTENSION_OF_TELOMERES	POLA2(1),RPA1(1);DNA2(1),POLE2(1)	6	2	9	2	0.25	0.181818181818	0.681339817033505	0.823013415892673	-0.359924234451439	0.999270516724733
REACTOME_G_ALPHA_Q_SIGNALLING_EVENTS	AGTR1(1),CHRM5(1),F2R(1),ITPR1(1),ITPR2(1),PROKR2(1),QRFPR(1);ADRA1B(2),AGTR1(1),PIK3CA(2)	3	5	6	5	0.625	0.454545454545	0.518853664862201	0.885091688497261	-0.734692267056573	0.999270516724733
REACTOME_GLUCOSE_REGULATION_OF_INSULIN_SECRETION	CACNB3(1),ENO1(1),GAPDHS(1),NDUFA1(1),NDUFB8(1),PFKFB1(1),SUCLG1(1);IDH3A(2),NDUFA6(1),NDUFV1(1),PFKP(1),SUCLG2(1)	4	4	7	4	0.5	0.363636363636	0.588824590728986	0.856195919663412	-0.594395310482819	0.999270516724733
REACTOME_HIV1_TRANSCRIPTION_INITIATION	TAF1(1),TAF11(1);GTF2E2(2)	6	2	9	2	0.25	0.181818181818	0.681339817033505	0.823013415892673	-0.359924234451439	0.999270516724733
REACTOME_INTEGRIN_CELL_SURFACE_INTERACTIONS	COL1A2(1),FGB(1),ICAM3(1),ITGA3(1),ITGA7(1),TLN1(1);COL1A1(1),FGB(1),ITGA4(2)	4	4	7	4	0.5	0.363636363636	0.588824590728986	0.856195919663412	-0.594395310482819	0.999270516724733
REACTOME_METABOLISM_OF_VITAMINS_AND_COFACTORS	COASY(1),CYB5R3(1),SLC23A2(1);GSTO1(1),SLC2A3(1),SLC5A6(1)	5	3	8	3	0.375	0.272727272727	0.640984284097398	0.834365325077399	-0.473511654252867	0.999270516724733
REACTOME_MRNA_SPLICING	CLP1(1),PABPN1(1);CLP1(1),HNRNPR(1)	6	2	9	2	0.25	0.181818181818	0.681339817033505	0.823013415892673	-0.359924234451439	0.999270516724733
REACTOME_NUCLEAR_RECEPTOR_TRANSCRIPTION_PATHWAY	NR0B1(1),RORB(1);NR0B1(1),NR1D2(1)	6	2	9	2	0.25	0.181818181818	0.681339817033505	0.823013415892673	-0.359924234451439	0.999270516724733
REACTOME_RHO_GTPASE_CYCLE	ARHGAP31(1),RHOBTB2(1);ARHGEF12(1),MCF2(1)	6	2	9	2	0.25	0.181818181818	0.681339817033505	0.823013415892673	-0.359924234451439	0.999270516724733
REACTOME_RNA_POLYMERASE_II_TRANSCRIPTION	CLP1(1),PABPN1(1),SUPT4H1(1),TAF1(1),TAF11(1);CCNT1(2),CLP1(1),GTF2E2(2)	3	5	6	5	0.625	0.454545454545	0.518853664862201	0.885091688497261	-0.734692267056573	0.999270516724733
REACTOME_SIGNALING_BY_EGFR	ADAM12(1),SPRY2(1);HGS(1),PIK3CA(2)	6	2	9	2	0.25	0.181818181818	0.681339817033505	0.823013415892673	-0.359924234451439	0.999270516724733
REACTOME_SIGNALING_IN_IMMUNE_SYSTEM	C1QB(1),C1R(1),CD274(1),COL1A2(1),ICAM3(1),IRF3(1),ITGA3(1),L1CAM(1),NFKB1(1),NFKB2(1),SIRPA(1),SLC7A6(1),TLR3(1),ULBP3(1);CD96(1),COL1A1(1),ITGA4(2),MTOR(1),PF4V1(1),PIK3CA(2),PROC(1),PTPN6(1),RIPK3(1),TLR10(1),YES1(1)	1	7	3	8	0.875	0.727272727273	0.39966638566374	0.914860681114551	-0.779835841311451	0.999270516724733
REACTOME_STEROID_METABOLISM	MVD(2);EBP(1),STAR(1)	6	2	9	2	0.25	0.181818181818	0.681339817033505	0.823013415892673	-0.359924234451439	0.999270516724733
REACTOME_SYNTHESIS_OF_DNA	POLA2(1),RPA1(1);DNA2(1),POLE2(1)	6	2	9	2	0.25	0.181818181818	0.681339817033505	0.823013415892673	-0.359924234451439	0.999270516724733
REACTOME_TELOMERE_MAINTENANCE	HIST3H3(1),POLA2(1),RPA1(1);DNA2(1),HIST1H2AB(1),POLE2(1)	5	3	8	3	0.375	0.272727272727	0.640984284097398	0.834365325077399	-0.473511654252867	0.999270516724733
SIG_PIP3_SIGNALING_IN_B_LYMPHOCYTES	ITPR1(1),ITPR2(1),SYK(1);PIK3CA(2)	6	2	9	2	0.25	0.181818181818	0.681339817033505	0.823013415892673	-0.359924234451439	0.999270516724733
ST_ADRENERGIC	ITPR1(1),ITPR2(1);PIK3CA(2)	6	2	9	2	0.25	0.181818181818	0.681339817033505	0.823013415892673	-0.359924234451439	0.999270516724733
ST_B_CELL_ANTIGEN_RECEPTOR	NFKB1(1),NFKB2(1),SYK(1);BLNK(1),PIK3CA(2)	5	3	8	3	0.375	0.272727272727	0.640984284097398	0.834365325077399	-0.473511654252867	0.999270516724733
ST_TUMOR_NECROSIS_FACTOR_PATHWAY	BAG4(1),NFKB1(1),NFKB2(1);TRAF2(3)	5	3	8	3	0.375	0.272727272727	0.640984284097398	0.834365325077399	-0.473511654252867	0.999270516724733
BIOCARTA_ACE2_PATHWAY	ACE2(1),AGTR1(1);AGTR1(1)	6	2	10	1	0.25	0.0909090909091	0.320340564680153	0.942208462332301	-0.938950897480154	0.999999542060674
BIOCARTA_AGR_PATHWAY	MUSK(1),NRG3(1),RAPSN(1);GIT2(1),NRG2(1)	5	3	9	2	0.375	0.181818181818	0.391298125598591	0.928964568283454	-0.944137756842774	0.999999542060674
BIOCARTA_G1_PATHWAY	CCNE1(1),CDC25A(1);TGFB2(1)	6	2	10	1	0.25	0.0909090909091	0.320340564680153	0.942208462332301	-0.938950897480154	0.999999542060674
BIOCARTA_TOLL_PATHWAY	NFKB1(1),TLR3(1);TLR10(1)	6	2	10	1	0.25	0.0909090909091	0.320340564680153	0.942208462332301	-0.938950897480154	0.999999542060674
KEGG_BILE_SECRETION	ADCY5(1),AQP8(1),EPHX1(1);SCARB1(2)	5	3	9	2	0.375	0.181818181818	0.391298125598591	0.928964568283454	-0.944137756842774	0.999999542060674
KEGG_CALCIUM_SIGNALING_PATHWAY	AGTR1(1),ATP2B1(1),CALML5(1),CHRM5(1),ERBB2(1),F2R(1),ITPR1(1),ITPR2(1),PDGFRA(1);ADORA2B(1),ADRA1B(2),AGTR1(1),DRD1(1),PTK2B(1),SPHK1(1)	1	7	4	7	0.875	0.636363636364	0.267843639339774	0.960268317853457	-1.16628781727637	0.999999542060674
KEGG_CARDIAC_MUSCLE_CONTRACTION	CACNB3(1),COX6A2(1),MYL2(1);SLC9A6(1)	6	2	10	1	0.25	0.0909090909091	0.320340564680153	0.942208462332301	-0.938950897480154	0.999999542060674
KEGG_DILATED_CARDIOMYOPATHY	ADCY5(1),CACNB3(1),ITGA3(1),ITGA7(1),MYL2(1);ITGA4(2),SGCA(1),TGFB2(1)	3	5	7	4	0.625	0.363636363636	0.363769981143466	0.945105977613718	-1.12652814282008	0.999999542060674
KEGG_GAP_JUNCTION	ADCY5(1),ITPR1(1),ITPR2(1),PDGFRA(1);DRD1(1),TUBAL3(2)	5	3	9	2	0.375	0.181818181818	0.391298125598591	0.928964568283454	-0.944137756842774	0.999999542060674
KEGG_GLYCOSYLPHOSPHATIDYLINOSITOLGPI_ANCHOR_BIOSYNTHESIS	PIGF(1),PIGL(1),PIGM(1);PIGG(1),PIGW(1)	5	3	9	2	0.375	0.181818181818	0.391298125598591	0.928964568283454	-0.944137756842774	0.999999542060674
KEGG_GLYOXYLATE_AND_DICARBOXYLATE_METABOLISM	GLYCTK(1),MUT(1);ACO1(1)	6	2	10	1	0.25	0.0909090909091	0.320340564680153	0.942208462332301	-0.938950897480154	0.999999542060674
KEGG_HEMATOPOIETIC_CELL_LINEAGE	IL2RA(1),IL5(1),ITGA3(1),TFRC(1);ITGA4(2)	5	3	9	2	0.375	0.181818181818	0.391298125598591	0.928964568283454	-0.944137756842774	0.999999542060674
KEGG_LINOLEIC_ACID_METABOLISM	CYP3A7(1),PLA2G2D(1);PLA2G6(1)	6	2	10	1	0.25	0.0909090909091	0.320340564680153	0.942208462332301	-0.938950897480154	0.999999542060674
KEGG_LYSOSOME	AP3D1(1),CD164(1),CTSF(1),GBA(1),MFSD8(1),NPC2(2);ATP6V1H(1),ENTPD4(1),GAA(1),LAMP2(1)	3	5	7	4	0.625	0.363636363636	0.363769981143466	0.945105977613718	-1.12652814282008	0.999999542060674
KEGG_MATURITY_ONSET_DIABETES_OF_THE_YOUNG	PDX1(2);HNF1A(1)	6	2	10	1	0.25	0.0909090909091	0.320340564680153	0.942208462332301	-0.938950897480154	0.999999542060674
KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450	ADH4(1),CYP3A7(1),EPHX1(1),GSTA2(1);AKR1C3(1),GSTO1(1),UGT1A3(2)	4	4	8	3	0.5	0.272727272727	0.395956082889368	0.932603000714456	-1.01397166042179	0.999999542060674
KEGG_PANCREATIC_SECRETION	ADCY5(1),ATP2B1(1),CLCA1(1),ITPR1(1),ITPR2(1),KCNMA1(1),PLA2G2D(1);CELA2B(2),PLA2G6(1),PNLIP(1)	3	5	7	4	0.625	0.363636363636	0.363769981143466	0.945105977613718	-1.12652814282008	0.999999542060674
KEGG_PARKINSONS_DISEASE	COX6A2(1),NDUFA1(1),NDUFB8(1);NDUFA6(1),NDUFV1(1)	6	2	10	1	0.25	0.0909090909091	0.320340564680153	0.942208462332301	-0.938950897480154	0.999999542060674
KEGG_RENIN_ANGIOTENSIN_SYSTEM	ACE2(1),AGTR1(1);AGTR1(1)	6	2	10	1	0.25	0.0909090909091	0.320340564680153	0.942208462332301	-0.938950897480154	0.999999542060674
KEGG_RETINOL_METABOLISM	ADH4(1),CYP3A7(1),RDH8(1);UGT1A3(2)	5	3	9	2	0.375	0.181818181818	0.391298125598591	0.928964568283454	-0.944137756842774	0.999999542060674
KEGG_SPHINGOLIPID_METABOLISM	GAL3ST1(1),GBA(1),UGT8(1);SGPP2(1),SPHK1(1)	5	3	9	2	0.375	0.181818181818	0.391298125598591	0.928964568283454	-0.944137756842774	0.999999542060674
KEGG_STAPHYLOCOCCUS_AUREUS_INFECTION	C1QB(1),C1R(1);C3AR1(1)	6	2	10	1	0.25	0.0909090909091	0.320340564680153	0.942208462332301	-0.938950897480154	0.999999542060674
KEGG_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY	IFNAR1(1),IRF3(1),NFKB1(1),TLR3(1);PIK3CA(2),PIK3R5(1)	4	4	8	3	0.5	0.272727272727	0.395956082889368	0.932603000714456	-1.01397166042179	0.999999542060674
KEGG_WNT_SIGNALING_PATHWAY	APC2(1),DVL3(1),FZD1(1),FZD7(1),LRP6(1),SFRP4(1);CSNK2A2(1),DAAM1(2),NKD2(1),WNT2B(2)	3	5	7	4	0.625	0.363636363636	0.363769981143466	0.945105977613718	-1.12652814282008	0.999999542060674
REACTOME_ACTIVATION_OF_RAC	ROBO1(2);ROBO1(1)	6	2	10	1	0.25	0.0909090909091	0.320340564680153	0.942208462332301	-0.938950897480154	0.999999542060674
REACTOME_CHOLESTEROL_BIOSYNTHESIS	MVD(2);EBP(1)	6	2	10	1	0.25	0.0909090909091	0.320340564680153	0.942208462332301	-0.938950897480154	0.999999542060674
REACTOME_DNA_STRAND_ELONGATION	POLA2(1),RPA1(1);DNA2(1)	6	2	10	1	0.25	0.0909090909091	0.320340564680153	0.942208462332301	-0.938950897480154	0.999999542060674
REACTOME_G2_M_TRANSITION	CDC25A(1),TSGA14(1);DCTN3(1)	6	2	10	1	0.25	0.0909090909091	0.320340564680153	0.942208462332301	-0.938950897480154	0.999999542060674
REACTOME_G_ALPHA_I_SIGNALLING_EVENTS	ADCY5(1),ADRA2C(4),CCL25(1),CCR6(1),OPRL1(1),RLN3(2);ADRA2C(1),C3AR1(1),CCR5(1),CXCR3(1),DRD4(2),RHO(1)	3	5	7	4	0.625	0.363636363636	0.363769981143466	0.945105977613718	-1.12652814282008	0.999999542060674
REACTOME_GPCR_LIGAND_BINDING	ADRA2C(4),AGTR1(1),CCL25(1),CCR6(1),CHRM5(1),F2R(1),FZD1(1),FZD7(1),GRM2(1),GRM7(1),MC2R(1),OPRL1(1),PROKR2(1),QRFPR(1),RLN3(2);ADORA2B(1),ADRA1B(2),ADRA2C(1),AGTR1(1),C3AR1(1),CCR5(1),CXCR3(1),DRD1(1),DRD4(2),GLP1R(1),RHO(1),TAAR6(1),WNT2B(2)	0	8	1	10	1	0.909090909091	NA	1	-0.876171654230361	0.999999542060674
REACTOME_GRB2_SOS_PROVIDES_LINKAGE_TO_MAPK_SIGNALING_FOR_INTERGRINS_	FGB(1),TLN1(1);FGB(1)	6	2	10	1	0.25	0.0909090909091	0.320340564680153	0.942208462332301	-0.938950897480154	0.999999542060674
REACTOME_INTEGRATION_OF_ENERGY_METABOLISM	ADCY5(1),CACNB3(1),ENO1(1),GAPDHS(1),NDUFA1(1),NDUFB8(1),PFKFB1(1),SUCLG1(1);IDH3A(2),NDUFA6(1),NDUFV1(1),PFKP(1),SUCLG2(1)	3	5	7	4	0.625	0.363636363636	0.363769981143466	0.945105977613718	-1.12652814282008	0.999999542060674
REACTOME_INTEGRIN_ALPHAIIBBETA3_SIGNALING	FGB(1),TLN1(1);FGB(1)	6	2	10	1	0.25	0.0909090909091	0.320340564680153	0.942208462332301	-0.938950897480154	0.999999542060674
REACTOME_LAGGING_STRAND_SYNTHESIS	POLA2(1),RPA1(1);DNA2(1)	6	2	10	1	0.25	0.0909090909091	0.320340564680153	0.942208462332301	-0.938950897480154	0.999999542060674
REACTOME_MRNA_3_END_PROCESSING	CLP1(1),PABPN1(1);CLP1(1)	6	2	10	1	0.25	0.0909090909091	0.320340564680153	0.942208462332301	-0.938950897480154	0.999999542060674
REACTOME_NCAM1_INTERACTIONS	CACNB3(1),COL1A2(1);COL1A1(1)	6	2	10	1	0.25	0.0909090909091	0.320340564680153	0.942208462332301	-0.938950897480154	0.999999542060674
REACTOME_NCAM_SIGNALING_FOR_NEURITE_OUT_GROWTH	CACNB3(1),COL1A2(1);COL1A1(1)	6	2	10	1	0.25	0.0909090909091	0.320340564680153	0.942208462332301	-0.938950897480154	0.999999542060674
REACTOME_NEUROTRANSMITTER_RELEASE_CYCLE	FNBP1L(1),RIMS1(1);SLC5A7(1)	6	2	10	1	0.25	0.0909090909091	0.320340564680153	0.942208462332301	-0.938950897480154	0.999999542060674
REACTOME_OLFACTORY_SIGNALING_PATHWAY	OR10J1(1),OR1J4(2),OR2AT4(1),OR2C1(1),OR2M7(1),OR2T1(1),OR2T6(1),OR4B1(1),OR4F15(1),OR51F1(1),OR52D1(1),OR52N4(1),OR5H1(1),OR6C70(1),OR6K2(1),OR7A17(1),OR8D2(1),OR9Q1(1);OR10S1(1),OR1F1(1),OR2AT4(1),OR4D10(1),OR51T1(1),OR5D16(1),OR5H6(2),OR5R1(1),OR5T3(2),OR6B3(1),OR6C76(1),OR8H2(1)	0	8	1	10	1	0.909090909091	NA	1	-0.876171654230361	0.999999542060674
REACTOME_P130CAS_LINKAGE_TO_MAPK_SIGNALING_FOR_INTEGRINS	FGB(1),TLN1(1);FGB(1)	6	2	10	1	0.25	0.0909090909091	0.320340564680153	0.942208462332301	-0.938950897480154	0.999999542060674
REACTOME_PLATELET_DEGRANULATION	FGB(1),SPARC(1),TLN1(1);FGB(1),LAMP2(1),SERPINF2(1),TGFB2(1)	5	3	9	2	0.375	0.181818181818	0.391298125598591	0.928964568283454	-0.944137756842774	0.999999542060674
REACTOME_REMOVAL_OF_THE_FLAP_INTERMEDIATE	POLA2(1),RPA1(1);DNA2(1)	6	2	10	1	0.25	0.0909090909091	0.320340564680153	0.942208462332301	-0.938950897480154	0.999999542060674
REACTOME_SEMA3A_PLEXIN_REPULSION_SIGNALING_BY_INHIBITING_INTEGRIN_ADHESION	RRAS(1),TLN1(1);FES(1)	6	2	10	1	0.25	0.0909090909091	0.320340564680153	0.942208462332301	-0.938950897480154	0.999999542060674
REACTOME_SEMA4D_IN_SEMAPHORIN_SIGNALING	ERBB2(1),RRAS(1);ARHGEF12(1),SEMA4D(1)	6	2	10	1	0.25	0.0909090909091	0.320340564680153	0.942208462332301	-0.938950897480154	0.999999542060674
REACTOME_SEMAPHORIN_INTERACTIONS	ERBB2(1),RRAS(1),SEMA5A(1),TLN1(1);ARHGEF12(1),FES(1),SEMA4D(1),TREM2(1)	5	3	9	2	0.375	0.181818181818	0.391298125598591	0.928964568283454	-0.944137756842774	0.999999542060674
REACTOME_SIGNALING_BY_ROBO_RECEPTOR	PFN2(1),ROBO1(2);ROBO1(1),ROBO2(1)	5	3	9	2	0.375	0.181818181818	0.391298125598591	0.928964568283454	-0.944137756842774	0.999999542060674
REACTOME_S_PHASE	CCNE1(1),CDC25A(1),POLA2(1),RPA1(1);DNA2(1),POLE2(1)	5	3	9	2	0.375	0.181818181818	0.391298125598591	0.928964568283454	-0.944137756842774	0.999999542060674
REACTOME_STRIATED_MUSCLE_CONTRACTION	MYL1(1),MYL2(1);TNNI2(1)	6	2	10	1	0.25	0.0909090909091	0.320340564680153	0.942208462332301	-0.938950897480154	0.999999542060674
REACTOME_SYNTHESIS_OF_GLYCOSYLPHOSPHATIDYLINOSITOL	PIGF(1),PIGL(1),PIGM(1);PIGG(1),PIGW(1)	5	3	9	2	0.375	0.181818181818	0.391298125598591	0.928964568283454	-0.944137756842774	0.999999542060674
REACTOME_SYNTHESIS_OF_GPI_ANCHORED_PROTEINS	PIGF(1),PIGL(1),PIGM(1);PIGG(1),PIGW(1)	5	3	9	2	0.375	0.181818181818	0.391298125598591	0.928964568283454	-0.944137756842774	0.999999542060674
ST_JNK_MAPK_PATHWAY	MAP3K9(1),MYEF2(1);MAP3K9(1)	6	2	10	1	0.25	0.0909090909091	0.320340564680153	0.942208462332301	-0.938950897480154	0.999999542060674
ST_MYOCYTE_AD_PATHWAY	CAV3(1),ITPR1(1),ITPR2(1);RHO(1)	6	2	10	1	0.25	0.0909090909091	0.320340564680153	0.942208462332301	-0.938950897480154	0.999999542060674
WNT_SIGNALING	FZD1(1),FZD7(1),LRP6(1),SFRP4(1);DAAM1(2),WNT2B(2)	5	3	9	2	0.375	0.181818181818	0.391298125598591	0.928964568283454	-0.944137756842774	0.999999542060674
BIOCARTA_CBL_PATHWAY	PDGFRA(1);	7	1	11	0	0.125	0	NA	1	-1.20473602456675	0.999999766888499
BIOCARTA_CCR3_PATHWAY	MYL2(1);	7	1	11	0	0.125	0	NA	1	-1.20473602456675	0.999999766888499
BIOCARTA_CD40_PATHWAY	NFKB1(1);	7	1	11	0	0.125	0	NA	1	-1.20473602456675	0.999999766888499
BIOCARTA_CDMAC_PATHWAY	NFKB1(1);	7	1	11	0	0.125	0	NA	1	-1.20473602456675	0.999999766888499
BIOCARTA_CYTOKINE_PATHWAY	IL5(1);	7	1	11	0	0.125	0	NA	1	-1.20473602456675	0.999999766888499
BIOCARTA_DC_PATHWAY	IL5(1);	7	1	11	0	0.125	0	NA	1	-1.20473602456675	0.999999766888499
BIOCARTA_DNAFRAGMENT_PATHWAY	DFFB(1),ENDOG(1);	7	1	11	0	0.125	0	NA	1	-1.20473602456675	0.999999766888499
BIOCARTA_DREAM_PATHWAY	KCNIP3(1);	7	1	11	0	0.125	0	NA	1	-1.20473602456675	0.999999766888499
BIOCARTA_EPHA4_PATHWAY	L1CAM(1);	7	1	11	0	0.125	0	NA	1	-1.20473602456675	0.999999766888499
BIOCARTA_ETC_PATHWAY	NDUFA1(1);	7	1	11	0	0.125	0	NA	1	-1.20473602456675	0.999999766888499
BIOCARTA_FREE_PATHWAY	NFKB1(1);	7	1	11	0	0.125	0	NA	1	-1.20473602456675	0.999999766888499
BIOCARTA_GABA_PATHWAY	GABRA6(1);	7	1	11	0	0.125	0	NA	1	-1.20473602456675	0.999999766888499
BIOCARTA_GATA3_PATHWAY	IL5(1);	7	1	11	0	0.125	0	NA	1	-1.20473602456675	0.999999766888499
BIOCARTA_GLYCOLYSIS_PATHWAY	ENO1(1);	7	1	11	0	0.125	0	NA	1	-1.20473602456675	0.999999766888499
BIOCARTA_IL10_PATHWAY	IL10RA(1);	7	1	11	0	0.125	0	NA	1	-1.20473602456675	0.999999766888499
BIOCARTA_IL22BP_PATHWAY	IL10RA(1),JAK2(1);	7	1	11	0	0.125	0	NA	1	-1.20473602456675	0.999999766888499
BIOCARTA_IL5_PATHWAY	IL5(1);	7	1	11	0	0.125	0	NA	1	-1.20473602456675	0.999999766888499
BIOCARTA_IL6_PATHWAY	JAK2(1);	7	1	11	0	0.125	0	NA	1	-1.20473602456675	0.999999766888499
BIOCARTA_MCM_PATHWAY	CCNE1(1);	7	1	11	0	0.125	0	NA	1	-1.20473602456675	0.999999766888499
BIOCARTA_MITOCHONDRIA_PATHWAY	DFFB(1),ENDOG(1);	7	1	11	0	0.125	0	NA	1	-1.20473602456675	0.999999766888499
BIOCARTA_NFKB_PATHWAY	NFKB1(1);	7	1	11	0	0.125	0	NA	1	-1.20473602456675	0.999999766888499
BIOCARTA_P27_PATHWAY	CCNE1(1);	7	1	11	0	0.125	0	NA	1	-1.20473602456675	0.999999766888499
BIOCARTA_PITX2_PATHWAY	FZD1(1);	7	1	11	0	0.125	0	NA	1	-1.20473602456675	0.999999766888499
BIOCARTA_PTC1_PATHWAY	CDC25A(1);	7	1	11	0	0.125	0	NA	1	-1.20473602456675	0.999999766888499
BIOCARTA_RELA_PATHWAY	NFKB1(1);	7	1	11	0	0.125	0	NA	1	-1.20473602456675	0.999999766888499
BIOCARTA_RNA_PATHWAY	NFKB1(1);	7	1	11	0	0.125	0	NA	1	-1.20473602456675	0.999999766888499
BIOCARTA_SKP2E2F_PATHWAY	CCNE1(1);	7	1	11	0	0.125	0	NA	1	-1.20473602456675	0.999999766888499
BIOCARTA_SPRY_PATHWAY	SPRY2(1);	7	1	11	0	0.125	0	NA	1	-1.20473602456675	0.999999766888499
BIOCARTA_SRCRPTP_PATHWAY	CDC25A(1);	7	1	11	0	0.125	0	NA	1	-1.20473602456675	0.999999766888499
BIOCARTA_STEM_PATHWAY	IL5(1);	7	1	11	0	0.125	0	NA	1	-1.20473602456675	0.999999766888499
BIOCARTA_VIP_PATHWAY	NFKB1(1);	7	1	11	0	0.125	0	NA	1	-1.20473602456675	0.999999766888499
BIOCARTA_WNT_PATHWAY	FZD1(1);	7	1	11	0	0.125	0	NA	1	-1.20473602456675	0.999999766888499
KEGG_CIRCADIAN_RHYTHM_MAMMAL	RORB(1);	7	1	11	0	0.125	0	NA	1	-1.20473602456675	0.999999766888499
KEGG_FOLATE_BIOSYNTHESIS	ALPL(1);	7	1	11	0	0.125	0	NA	1	-1.20473602456675	0.999999766888499
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_KERATAN_SULFATE	B3GNT1(1);	7	1	11	0	0.125	0	NA	1	-1.20473602456675	0.999999766888499
KEGG_GLYCOSAMINOGLYCAN_DEGRADATION	HYAL3(1);	7	1	11	0	0.125	0	NA	1	-1.20473602456675	0.999999766888499
KEGG_HISTIDINE_METABOLISM	ALDH3A2(1),CNDP1(1);	7	1	11	0	0.125	0	NA	1	-1.20473602456675	0.999999766888499
KEGG_OTHER_GLYCAN_DEGRADATION	GBA(1);	7	1	11	0	0.125	0	NA	1	-1.20473602456675	0.999999766888499
KEGG_PROTEIN_EXPORT	SRP14(1);	7	1	11	0	0.125	0	NA	1	-1.20473602456675	0.999999766888499
KEGG_RNA_POLYMERASE	POLR3GL(1);	7	1	11	0	0.125	0	NA	1	-1.20473602456675	0.999999766888499
KEGG_SULFUR_RELAY_SYSTEM	MPST(1);	7	1	11	0	0.125	0	NA	1	-1.20473602456675	0.999999766888499
KEGG_SYNTHESIS_AND_DEGRADATION_OF_KETONE_BODIES	BDH2(1);	7	1	11	0	0.125	0	NA	1	-1.20473602456675	0.999999766888499
REACTOME_ABORTIVE_ELONGATION_OF_HIV1_TRANSCRIPT_IN_THE_ABSENCE_OF_TAT	SUPT4H1(1);	7	1	11	0	0.125	0	NA	1	-1.20473602456675	0.999999766888499
REACTOME_ACTIVATED_TAK1_MEDIATES_P38_MAPK_ACTIVATION	TLR3(1);	7	1	11	0	0.125	0	NA	1	-1.20473602456675	0.999999766888499
REACTOME_ADENYLATE_CYCLASE_ACTIVATING_PATHWAY	ADCY5(1);	7	1	11	0	0.125	0	NA	1	-1.20473602456675	0.999999766888499
REACTOME_APOPTOSIS_INDUCED_DNA_FRAGMENTATION	DFFB(1);	7	1	11	0	0.125	0	NA	1	-1.20473602456675	0.999999766888499
REACTOME_CAM_PATHWAY	ADCY5(1);	7	1	11	0	0.125	0	NA	1	-1.20473602456675	0.999999766888499
REACTOME_CLATHRIN_DERIVED_VESICLE_BUDDING	TFRC(1);	7	1	11	0	0.125	0	NA	1	-1.20473602456675	0.999999766888499
REACTOME_CYCLIN_A1_ASSOCIATED_EVENTS_DURING_G2_M_TRANSITION	CDC25A(1);	7	1	11	0	0.125	0	NA	1	-1.20473602456675	0.999999766888499
REACTOME_DEPOLARIZATION_OF_THE_PRESYNAPTIC_TERMINAL_TRIGGERS_THE_OPENING_OF_CALCIUM_CHANNELS	CACNB3(1);	7	1	11	0	0.125	0	NA	1	-1.20473602456675	0.999999766888499
REACTOME_DOPAMINE_NEUROTRANSMITTER_RELEASE_CYCLE	RIMS1(1);	7	1	11	0	0.125	0	NA	1	-1.20473602456675	0.999999766888499
REACTOME_DOUBLE_STRAND_BREAK_REPAIR	RPA1(1);	7	1	11	0	0.125	0	NA	1	-1.20473602456675	0.999999766888499
REACTOME_DUAL_INCISION_REACTION_IN_GG_NER	RPA1(1);	7	1	11	0	0.125	0	NA	1	-1.20473602456675	0.999999766888499
REACTOME_E2F_ENABLED_INHIBITION_OF_PRE_REPLICATION_COMPLEX_FORMATION	CDC25A(1);	7	1	11	0	0.125	0	NA	1	-1.20473602456675	0.999999766888499
REACTOME_ETHANOL_OXIDATION	ADH4(1);	7	1	11	0	0.125	0	NA	1	-1.20473602456675	0.999999766888499
REACTOME_FGFR_LIGAND_BINDING_AND_ACTIVATION	FGFR2(1);	7	1	11	0	0.125	0	NA	1	-1.20473602456675	0.999999766888499
REACTOME_FORMATION_OF_THE_EARLY_ELONGATION_COMPLEX	SUPT4H1(1);	7	1	11	0	0.125	0	NA	1	-1.20473602456675	0.999999766888499
REACTOME_FRS2MEDIATED_CASCADE	FGFR2(1);	7	1	11	0	0.125	0	NA	1	-1.20473602456675	0.999999766888499
REACTOME_FURTHER_PLATELET_RELEASATE	TLN1(1);	7	1	11	0	0.125	0	NA	1	-1.20473602456675	0.999999766888499
REACTOME_G_ALPHA_Z_SIGNALLING_EVENTS	ADCY5(1);	7	1	11	0	0.125	0	NA	1	-1.20473602456675	0.999999766888499
REACTOME_GLUCAGON_SIGNALING_IN_METABOLIC_REGULATION	ADCY5(1);	7	1	11	0	0.125	0	NA	1	-1.20473602456675	0.999999766888499
REACTOME_GOLGI_ASSOCIATED_VESICLE_BIOGENESIS	TFRC(1);	7	1	11	0	0.125	0	NA	1	-1.20473602456675	0.999999766888499
