Row.names	PathwayMutatedGenes	BRCAXCancer_NumNonMuts	BRCAXCancer_NumMuts	BRCA12Cancer_NumNonMuts	BRCA12Cancer_NumMuts	BRCAXCancer_MutationRate	BRCA12Cancer_MutationRate	FisherOddsRatio	Fisher_P	ExactTestStatistic	Exact_P
REACTOME_NRIF_SIGNALS_CELL_DEATH_FROM_THE_NUCLEUS	PSEN2(3);PSEN2(1)	8	3	7	1	0.272727272727	0.125	0.39966638566374	0.914860681114551	-0.779835841311451	0.999270516724732
REACTOME_PEPTIDE_CHAIN_ELONGATION	RPL7(2),RPS16(1);RPL35A(1)	8	3	7	1	0.272727272727	0.125	0.39966638566374	0.914860681114551	-0.779835841311451	0.999270516724732
REACTOME_PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA	CLP1(1),HNRNPR(1),NUP155(1),SLBP(2);CLP1(1),PABPN1(1)	7	4	6	2	0.363636363636	0.25	0.599930660048509	0.846749226006192	-0.526124060280963	0.999270516724732
REACTOME_PYRIMIDINE_CATABOLISM	NT5C3(2),NT5M(1);NT5C1A(1)	8	3	7	1	0.272727272727	0.125	0.39966638566374	0.914860681114551	-0.779835841311451	0.999270516724732
REACTOME_PYRIMIDINE_METABOLISM	NT5C3(2),NT5M(1);NT5C1A(1)	8	3	7	1	0.272727272727	0.125	0.39966638566374	0.914860681114551	-0.779835841311451	0.999270516724732
REACTOME_PYRUVATE_METABOLISM_AND_TCA_CYCLE	IDH3A(2),SUCLG2(1);SUCLG1(1)	8	3	7	1	0.272727272727	0.125	0.39966638566374	0.914860681114551	-0.779835841311451	0.999270516724732
REACTOME_REGULATION_OF_GENE_EXPRESSION_IN_BETA_CELLS	HNF1A(1),RPL7(2),RPS16(1);PDX1(2),RPL35A(1)	7	4	6	2	0.363636363636	0.25	0.599930660048509	0.846749226006192	-0.526124060280963	0.999270516724732
REACTOME_REMOVAL_OF_DNA_PATCH_CONTAINING_ABASIC_RESIDUE	CCNO(3);MUTYH(1)	8	3	7	1	0.272727272727	0.125	0.39966638566374	0.914860681114551	-0.779835841311451	0.999270516724732
REACTOME_RESOLUTION_OF_AP_SITES_VIA_THE_SINGLE_NUCLEOTIDE_REPLACEMENT_PATHWAY	CCNO(3);MUTYH(1)	8	3	7	1	0.272727272727	0.125	0.39966638566374	0.914860681114551	-0.779835841311451	0.999270516724732
REACTOME_SIGNALING_BY_NOTCH	PSEN2(3);PSEN2(1)	8	3	7	1	0.272727272727	0.125	0.39966638566374	0.914860681114551	-0.779835841311451	0.999270516724732
REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES	ACHE(1),GRIK1(1),GRIP2(1),MDM2(3),SLC1A3(1),SLC5A7(1);CACNB3(1),FNBP1L(1),RIMS1(1)	5	6	5	3	0.545454545455	0.375	0.518853664862201	0.885091688497261	-0.734692267056573	0.999270516724732
REACTOME_VIRAL_MRNA_TRANSLATION	RPL7(2),RPS16(1);RPL35A(1)	8	3	7	1	0.272727272727	0.125	0.39966638566374	0.914860681114551	-0.779835841311451	0.999270516724732
SA_CASPASE_CASCADE	PRF1(3);DFFB(1)	8	3	7	1	0.272727272727	0.125	0.39966638566374	0.914860681114551	-0.779835841311451	0.999270516724732
SIG_CHEMOTAXIS	PIK3CA(2),RHO(1),WASF1(1);ITPR1(1),ITPR2(1)	7	4	6	2	0.363636363636	0.25	0.599930660048509	0.846749226006192	-0.526124060280963	0.999270516724732
BIOCARTA_ACTINY_PATHWAY	WASF1(1);	10	1	8	0	0.0909090909091	0	NA	1	-0.876171654230361	0.999999542060674
BIOCARTA_ALK_PATHWAY	HNF1A(1),TGFB2(1),TGFBR1(3);FZD1(1),MYL2(1),TGFBR2(1)	6	5	6	2	0.454545454545	0.25	0.419774241036096	0.920100023815194	-0.912574494379614	0.999999542060674
BIOCARTA_ATM_PATHWAY	MDM2(3),RBBP8(1);NFKB1(1)	7	4	7	1	0.363636363636	0.125	0.267843639339774	0.960268317853457	-1.16628781727637	0.999999542060674
BIOCARTA_CACAM_PATHWAY	CAMKK2(1);	10	1	8	0	0.0909090909091	0	NA	1	-0.876171654230361	0.999999542060674
BIOCARTA_CK1_PATHWAY	DRD1(1);	10	1	8	0	0.0909090909091	0	NA	1	-0.876171654230361	0.999999542060674
BIOCARTA_EGFR_SMRTE_PATHWAY	ZBTB16(1);	10	1	8	0	0.0909090909091	0	NA	1	-0.876171654230361	0.999999542060674
BIOCARTA_EIF_PATHWAY	EIF3A(1),EIF4G3(1);	10	1	8	0	0.0909090909091	0	NA	1	-0.876171654230361	0.999999542060674
BIOCARTA_ERYTH_PATHWAY	TGFB2(1);	10	1	8	0	0.0909090909091	0	NA	1	-0.876171654230361	0.999999542060674
BIOCARTA_IL2RB_PATHWAY	NMI(2),PIK3CA(2),PTPN6(1);IL2RA(1),SYK(1)	6	5	6	2	0.454545454545	0.25	0.419774241036096	0.920100023815194	-0.912574494379614	0.999999542060674
BIOCARTA_MAL_PATHWAY	HNF1A(1);	10	1	8	0	0.0909090909091	0	NA	1	-0.876171654230361	0.999999542060674
BIOCARTA_NKCELLS_PATHWAY	PIK3CA(2),PTK2B(1),PTPN6(1);SYK(1)	7	4	7	1	0.363636363636	0.125	0.267843639339774	0.960268317853457	-1.16628781727637	0.999999542060674
BIOCARTA_P35ALZHEIMERS_PATHWAY	CAPN1(1);	10	1	8	0	0.0909090909091	0	NA	1	-0.876171654230361	0.999999542060674
BIOCARTA_PAR1_PATHWAY	ARHGEF12(1),PIK3CA(2),PTK2B(1);F2R(1)	7	4	7	1	0.363636363636	0.125	0.267843639339774	0.960268317853457	-1.16628781727637	0.999999542060674
BIOCARTA_PGC1A_PATHWAY	SLC2A4(1);	10	1	8	0	0.0909090909091	0	NA	1	-0.876171654230361	0.999999542060674
BIOCARTA_PML_PATHWAY	PRAM1(1);	10	1	8	0	0.0909090909091	0	NA	1	-0.876171654230361	0.999999542060674
BIOCARTA_PYK2_PATHWAY	PTK2B(1);	10	1	8	0	0.0909090909091	0	NA	1	-0.876171654230361	0.999999542060674
BIOCARTA_RAC1_PATHWAY	NCF2(2),PIK3CA(2),WASF1(1);MYL2(1),PDGFRA(1)	6	5	6	2	0.454545454545	0.25	0.419774241036096	0.920100023815194	-0.912574494379614	0.999999542060674
BIOCARTA_RARRXR_PATHWAY	KAT2B(1);	10	1	8	0	0.0909090909091	0	NA	1	-0.876171654230361	0.999999542060674
BIOCARTA_SALMONELLA_PATHWAY	WASF1(1);	10	1	8	0	0.0909090909091	0	NA	1	-0.876171654230361	0.999999542060674
BIOCARTA_TCAPOPTOSIS_PATHWAY	CCR5(1);	10	1	8	0	0.0909090909091	0	NA	1	-0.876171654230361	0.999999542060674
BIOCARTA_TEL_PATHWAY	IGF1R(1);	10	1	8	0	0.0909090909091	0	NA	1	-0.876171654230361	0.999999542060674
BIOCARTA_TNFR1_PATHWAY	LMNB1(1),PARP1(1),TRAF2(3);BAG4(1),DFFB(1)	6	5	6	2	0.454545454545	0.25	0.419774241036096	0.920100023815194	-0.912574494379614	0.999999542060674
BIOCARTA_VDR_PATHWAY	KAT2B(1);	10	1	8	0	0.0909090909091	0	NA	1	-0.876171654230361	0.999999542060674
KEGG_ABC_TRANSPORTERS	ABCD3(1);	10	1	8	0	0.0909090909091	0	NA	1	-0.876171654230361	0.999999542060674
KEGG_ACUTE_MYELOID_LEUKEMIA	MTOR(1),PIK3CA(2),PIK3R5(1),ZBTB16(1);ARAF(1),NFKB1(1)	6	5	6	2	0.454545454545	0.25	0.419774241036096	0.920100023815194	-0.912574494379614	0.999999542060674
KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY	CAMKK2(1),MTOR(1),SLC2A4(1),TRAF2(3);JAK2(1),NFKB1(1)	6	5	6	2	0.454545454545	0.25	0.419774241036096	0.920100023815194	-0.912574494379614	0.999999542060674
KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM	AGXT(1);	10	1	8	0	0.0909090909091	0	NA	1	-0.876171654230361	0.999999542060674
KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION	CANX(1);	10	1	8	0	0.0909090909091	0	NA	1	-0.876171654230361	0.999999542060674
KEGG_COLLECTING_DUCT_ACID_SECRETION	ATP6V1E2(1);	10	1	8	0	0.0909090909091	0	NA	1	-0.876171654230361	0.999999542060674
KEGG_D_ARGININE_AND_D_ORNITHINE_METABOLISM	DAO(1);	10	1	8	0	0.0909090909091	0	NA	1	-0.876171654230361	0.999999542060674
KEGG_DNA_REPLICATION	DNA2(1),POLE2(1),RPA4(3);POLA2(1),RPA1(1)	6	5	6	2	0.454545454545	0.25	0.419774241036096	0.920100023815194	-0.912574494379614	0.999999542060674
KEGG_DORSO_VENTRAL_AXIS_FORMATION	ETV6(1);	10	1	8	0	0.0909090909091	0	NA	1	-0.876171654230361	0.999999542060674
KEGG_FAT_DIGESTION_AND_ABSORPTION	MOGAT2(1),MOGAT3(1),PLA2G6(1),PNLIP(1),SCARB1(2);PLA2G2D(1),SLC27A4(1)	6	5	6	2	0.454545454545	0.25	0.419774241036096	0.920100023815194	-0.912574494379614	0.999999542060674
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_HEPARAN_SULFATE	EXT2(1),NDST2(3);NDST2(1)	7	4	7	1	0.363636363636	0.125	0.267843639339774	0.960268317853457	-1.16628781727637	0.999999542060674
KEGG_LIPOIC_ACID_METABOLISM	LIPT1(1);	10	1	8	0	0.0909090909091	0	NA	1	-0.876171654230361	0.999999542060674
KEGG_MUCIN_TYPE_O_GLYCAN_BIOSYNTHESIS	GALNT3(1);	10	1	8	0	0.0909090909091	0	NA	1	-0.876171654230361	0.999999542060674
KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY	PIK3CA(2),PIK3R5(1),PRF1(3),PTK2B(1),PTPN6(1),SHC2(1),TNFRSF10A(1),TNFRSF10C(1);ARAF(1),IFNAR1(1),SYK(1),ULBP3(1)	3	8	4	4	0.727272727273	0.5	0.395956082889368	0.932603000714456	-1.01397166042179	0.999999542060674
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY	PIK3CA(2),PIK3R5(1),PSEN2(3),SHC2(1);CALML5(1),NFKB1(1),NTRK2(1),PSEN2(1)	4	7	5	3	0.636363636364	0.375	0.363769981143466	0.945105977613718	-1.12652814282008	0.999999542060674
KEGG_NITROGEN_METABOLISM	CTH(1);	10	1	8	0	0.0909090909091	0	NA	1	-0.876171654230361	0.999999542060674
KEGG_NUCLEOTIDE_EXCISION_REPAIR	POLE2(1),RPA4(3);RPA1(1)	7	4	7	1	0.363636363636	0.125	0.267843639339774	0.960268317853457	-1.16628781727637	0.999999542060674
KEGG_OSTEOCLAST_DIFFERENTIATION	BLNK(1),NCF2(2),PIK3CA(2),PIK3R5(1),TGFB2(1),TGFBR1(3),TRAF2(3),TREM2(1);IFNAR1(1),LILRA3(1),NFKB1(1),NFKB2(1),SIRPA(1),SYK(1),TGFBR2(1)	2	9	3	5	0.818181818182	0.625	0.391298125598591	0.928964568283454	-0.944137756842773	0.999999542060674
KEGG_PENTOSE_PHOSPHATE_PATHWAY	PFKP(1);	10	1	8	0	0.0909090909091	0	NA	1	-0.876171654230361	0.999999542060674
KEGG_PRIMARY_IMMUNODEFICIENCY	BLNK(1);	10	1	8	0	0.0909090909091	0	NA	1	-0.876171654230361	0.999999542060674
KEGG_PURINE_METABOLISM	ENTPD4(1),ENTPD6(1),NME7(1),NT5C2(1),NT5C3(2),NT5M(1),PAPSS1(1),POLE2(1);ADCY5(1),ENTPD2(1),NPR2(1),NT5C1A(1),POLA2(1),POLR3GL(1)	3	8	4	4	0.727272727273	0.5	0.395956082889368	0.932603000714456	-1.01397166042179	0.999999542060674
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY	DHX58(2),TRAF2(3);IRF3(1),NFKB1(1)	6	5	6	2	0.454545454545	0.25	0.419774241036096	0.920100023815194	-0.912574494379614	0.999999542060674
KEGG_SULFUR_METABOLISM	PAPSS1(1);	10	1	8	0	0.0909090909091	0	NA	1	-0.876171654230361	0.999999542060674
REACTOME_ACTIVATION_OF_KAINATE_RECEPTORS_UPON_GLUTAMATE_BINDING	GRIK1(1);	10	1	8	0	0.0909090909091	0	NA	1	-0.876171654230361	0.999999542060674
REACTOME_AMINE_COMPOUND_SLC_TRANSPORTERS	SLC5A7(1);	10	1	8	0	0.0909090909091	0	NA	1	-0.876171654230361	0.999999542060674
REACTOME_AMINO_ACID_AND_OLIGOPEPTIDE_SLC_TRANSPORTERS	SLC15A4(2),SLC1A3(1),SLC7A3(3);SLC15A1(1),SLC7A6(1)	6	5	6	2	0.454545454545	0.25	0.419774241036096	0.920100023815194	-0.912574494379614	0.999999542060674
REACTOME_APOPTOSIS	LMNB1(1),TRAF2(3);DFFB(1)	7	4	7	1	0.363636363636	0.125	0.267843639339774	0.960268317853457	-1.16628781727637	0.999999542060674
REACTOME_CELL_CYCLE_CHECKPOINTS	BUB1B(2),HUS1(3),MDM2(3);CCNE1(1),CDC25A(1),RPA1(1)	6	5	6	2	0.454545454545	0.25	0.419774241036096	0.920100023815194	-0.912574494379614	0.999999542060674
REACTOME_CELLEXTRACELLULAR_MATRIX_INTERACTIONS	ILK(1);	10	1	8	0	0.0909090909091	0	NA	1	-0.876171654230361	0.999999542060674
REACTOME_COMMON_PATHWAY	FGB(1),PF4V1(1),PROC(1),SERPINC1(1);FGB(1)	7	4	7	1	0.363636363636	0.125	0.267843639339774	0.960268317853457	-1.16628781727637	0.999999542060674
REACTOME_COSTIMULATION_BY_THE_CD28_FAMILY	MTOR(1),PIK3CA(2),PTPN6(1),YES1(1);CD274(1)	7	4	7	1	0.363636363636	0.125	0.267843639339774	0.960268317853457	-1.16628781727637	0.999999542060674
REACTOME_CRMPS_IN_SEMA3A_SIGNALING	FES(1);	10	1	8	0	0.0909090909091	0	NA	1	-0.876171654230361	0.999999542060674
REACTOME_CTLA4_INHIBITORY_SIGNALING	YES1(1);	10	1	8	0	0.0909090909091	0	NA	1	-0.876171654230361	0.999999542060674
REACTOME_EARLY_PHASE_OF_HIV_LIFE_CYCLE	CCR5(1);	10	1	8	0	0.0909090909091	0	NA	1	-0.876171654230361	0.999999542060674
REACTOME_FORMATION_OF_A_POOL_OF_FREE_40S_SUBUNITS	EIF3A(1),RPL7(2),RPS16(1);RPL35A(1)	7	4	7	1	0.363636363636	0.125	0.267843639339774	0.960268317853457	-1.16628781727637	0.999999542060674
REACTOME_FORMATION_OF_FIBRIN_CLOT_CLOTTING_CASCADE	FGB(1),KLKB1(1),PF4V1(1),PROC(1),SERPINC1(1);FGB(1)	7	4	7	1	0.363636363636	0.125	0.267843639339774	0.960268317853457	-1.16628781727637	0.999999542060674
REACTOME_FORMATION_OF_TUBULIN_FOLDING_INTERMEDIATES_BY_CCT_TRIC	CCT3(1);	10	1	8	0	0.0909090909091	0	NA	1	-0.876171654230361	0.999999542060674
REACTOME_GAP_JUNCTION_ASSEMBLY	GJA10(1);	10	1	8	0	0.0909090909091	0	NA	1	-0.876171654230361	0.999999542060674
REACTOME_GAP_JUNCTION_TRAFFICKING	GJA10(1);	10	1	8	0	0.0909090909091	0	NA	1	-0.876171654230361	0.999999542060674
REACTOME_G_BETA_GAMMA_SIGNALLING_THROUGH_PI3KGAMMA	PIK3R5(1);	10	1	8	0	0.0909090909091	0	NA	1	-0.876171654230361	0.999999542060674
REACTOME_GENERIC_TRANSCRIPTION_PATHWAY	KAT2B(1);	10	1	8	0	0.0909090909091	0	NA	1	-0.876171654230361	0.999999542060674
REACTOME_GENES_INVOLVED_IN_APOPTOTIC_CLEAVAGE_OF_CELLULAR_PROTEINS	LMNB1(1);	10	1	8	0	0.0909090909091	0	NA	1	-0.876171654230361	0.999999542060674
REACTOME_GLUCAGON_TYPE_LIGAND_RECEPTORS	GLP1R(1);	10	1	8	0	0.0909090909091	0	NA	1	-0.876171654230361	0.999999542060674
REACTOME_G_PROTEIN_BETA_GAMMA_SIGNALLING	PIK3R5(1);	10	1	8	0	0.0909090909091	0	NA	1	-0.876171654230361	0.999999542060674
REACTOME_GTP_HYDROLYSIS_AND_JOINING_OF_THE_60S_RIBOSOMAL_SUBUNIT	EIF3A(1),RPL7(2),RPS16(1);RPL35A(1)	7	4	7	1	0.363636363636	0.125	0.267843639339774	0.960268317853457	-1.16628781727637	0.999999542060674
REACTOME_HIV_INFECTION	ATP6V1H(1),CCNT1(2),CCR5(1),GTF2E2(2),NUP155(1);SUPT4H1(1),TAF1(1),TAF11(1)	4	7	5	3	0.636363636364	0.375	0.363769981143466	0.945105977613718	-1.12652814282008	0.999999542060674
REACTOME_INORGANIC_CATION_ANION_SLC_TRANSPORTERS	SLC15A4(2),SLC1A3(1),SLC26A2(4),SLC7A3(3),SLC9A6(1);SLC15A1(1),SLC7A6(1),SLC9A9(1)	6	5	6	2	0.454545454545	0.25	0.419774241036096	0.920100023815194	-0.912574494379614	0.999999542060674
REACTOME_INTRINSIC_PATHWAY	KLKB1(1);	10	1	8	0	0.0909090909091	0	NA	1	-0.876171654230361	0.999999542060674
REACTOME_IONOTROPIC_ACTIVITY_OF_KAINATE_RECEPTORS	GRIK1(1);	10	1	8	0	0.0909090909091	0	NA	1	-0.876171654230361	0.999999542060674
REACTOME_IRS_RELATED_EVENTS	MTOR(1),PIK3CA(2),RPTOR(2);FGFR2(1)	7	4	7	1	0.363636363636	0.125	0.267843639339774	0.960268317853457	-1.16628781727637	0.999999542060674
REACTOME_METABLISM_OF_NUCLEOTIDES	CTPS2(1),NT5C2(1),NT5C3(2),NT5M(1);NT5C1A(1),SLC29A2(1)	7	4	7	1	0.363636363636	0.125	0.267843639339774	0.960268317853457	-1.16628781727637	0.999999542060674
REACTOME_METABOLISM_OF_MRNA	EXOSC9(1);	10	1	8	0	0.0909090909091	0	NA	1	-0.876171654230361	0.999999542060674
REACTOME_MRNA_DECAY_BY_3_TO_5_EXORIBONUCLEASE	EXOSC9(1);	10	1	8	0	0.0909090909091	0	NA	1	-0.876171654230361	0.999999542060674
REACTOME_MYD88_CASCADE	TLR10(1);	10	1	8	0	0.0909090909091	0	NA	1	-0.876171654230361	0.999999542060674
REACTOME_NEF_MEDIATES_DOWN_MODULATION_OF_CELL_SURFACE_RECEPTORS_BY_RECRUITING_THEM_TO_CLATHRIN_ADAPTERS	ATP6V1H(1);	10	1	8	0	0.0909090909091	0	NA	1	-0.876171654230361	0.999999542060674
REACTOME_NEP_NS2_INTERACTS_WITH_THE_CELLULAR_EXPORT_MACHINERY	NUP155(1);	10	1	8	0	0.0909090909091	0	NA	1	-0.876171654230361	0.999999542060674
REACTOME_NOTCH_HLH_TRANSCRIPTION_PATHWAY	KAT2B(1);	10	1	8	0	0.0909090909091	0	NA	1	-0.876171654230361	0.999999542060674
REACTOME_NUCLEAR_IMPORT_OF_REV_PROTEIN	NUP155(1);	10	1	8	0	0.0909090909091	0	NA	1	-0.876171654230361	0.999999542060674
REACTOME_NUCLEOTIDE_LIKE_PURINERGIC_RECEPTORS	ADORA2B(1);	10	1	8	0	0.0909090909091	0	NA	1	-0.876171654230361	0.999999542060674
REACTOME_OPSINS	RHO(1);	10	1	8	0	0.0909090909091	0	NA	1	-0.876171654230361	0.999999542060674
REACTOME_P75_NTR_RECEPTOR_MEDIATED_SIGNALLING	ARHGEF12(1),MCF2(1),PSEN2(3);NFKB1(1),PSEN2(1),SORCS3(1)	6	5	6	2	0.454545454545	0.25	0.419774241036096	0.920100023815194	-0.912574494379614	0.999999542060674
REACTOME_PECAM1_INTERACTIONS	PTPN6(1),YES1(1);	10	1	8	0	0.0909090909091	0	NA	1	-0.876171654230361	0.999999542060674
REACTOME_PHASE_1_FUNCTIONALIZATION	TBXAS1(1);	10	1	8	0	0.0909090909091	0	NA	1	-0.876171654230361	0.999999542060674
REACTOME_PREFOLDIN_MEDIATED_TRANSFER_OF_SUBSTRATE_TO_CCT_TRIC	CCT3(1);	10	1	8	0	0.0909090909091	0	NA	1	-0.876171654230361	0.999999542060674
REACTOME_PROSTANOID_HORMONES	TBXAS1(1);	10	1	8	0	0.0909090909091	0	NA	1	-0.876171654230361	0.999999542060674
REACTOME_REGULATION_OF_GLUCOKINASE_BY_GLUCOKINASE_REGULATORY_PROTEIN	NUP155(1);	10	1	8	0	0.0909090909091	0	NA	1	-0.876171654230361	0.999999542060674
REACTOME_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_ACTIVITY_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS	IGFBP2(1);	10	1	8	0	0.0909090909091	0	NA	1	-0.876171654230361	0.999999542060674
REACTOME_REV_MEDIATED_NUCLEAR_EXPORT_OF_HIV1_RNA	NUP155(1);	10	1	8	0	0.0909090909091	0	NA	1	-0.876171654230361	0.999999542060674
REACTOME_RNA_POLYMERASE_I_PROMOTER_OPENING	HIST1H2AB(1);	10	1	8	0	0.0909090909091	0	NA	1	-0.876171654230361	0.999999542060674
REACTOME_RNA_POLYMERASE_I_TRANSCRIPTION_INITIATION	KAT2B(1);	10	1	8	0	0.0909090909091	0	NA	1	-0.876171654230361	0.999999542060674
REACTOME_SEMA3A_PAK_DEPENDENT_AXON_REPULSION	FES(1);	10	1	8	0	0.0909090909091	0	NA	1	-0.876171654230361	0.999999542060674
REACTOME_SIGNALING_BY_TGF_BETA	SMAD7(2),TGFBR1(3);SMAD7(1),TGFBR2(1)	6	5	6	2	0.454545454545	0.25	0.419774241036096	0.920100023815194	-0.912574494379614	0.999999542060674
REACTOME_SIGNALLING_BY_NGF	ARHGEF12(1),MCF2(1),MDM2(3),MTOR(1),PIK3CA(2),PSEN2(3),SHC2(1);ADCY5(1),ITPR1(1),ITPR2(1),NFKB1(1),NTRK2(1),PSEN2(1),SORCS3(1)	2	9	3	5	0.818181818182	0.625	0.391298125598591	0.928964568283454	-0.944137756842773	0.999999542060674
REACTOME_SIGNALLING_TO_ERKS	SHC2(1);	10	1	8	0	0.0909090909091	0	NA	1	-0.876171654230361	0.999999542060674
REACTOME_SIGNALLING_TO_RAS	SHC2(1);	10	1	8	0	0.0909090909091	0	NA	1	-0.876171654230361	0.999999542060674
REACTOME_SNRNP_ASSEMBLY	NUP155(1);	10	1	8	0	0.0909090909091	0	NA	1	-0.876171654230361	0.999999542060674
REACTOME_STEROID_HORMONE_BIOSYNTHESIS	STAR(1);	10	1	8	0	0.0909090909091	0	NA	1	-0.876171654230361	0.999999542060674
REACTOME_SYNTHESIS_AND_INTERCONVERSION_OF_NUCLEOTIDE_DI_AND_TRIPHOSPHATES	CTPS2(1);	10	1	8	0	0.0909090909091	0	NA	1	-0.876171654230361	0.999999542060674
REACTOME_THE_ROLE_OF_NEF_IN_HIV1_REPLICATION_AND_DISEASE_PATHOGENESIS	ATP6V1H(1);	10	1	8	0	0.0909090909091	0	NA	1	-0.876171654230361	0.999999542060674
REACTOME_TOLL_LIKE_RECEPTOR_9_CASCADE	TLR10(1);	10	1	8	0	0.0909090909091	0	NA	1	-0.876171654230361	0.999999542060674
REACTOME_TRAFFICKING_OF_GLUR2_CONTAINING_AMPA_RECEPTORS	GRIP2(1);	10	1	8	0	0.0909090909091	0	NA	1	-0.876171654230361	0.999999542060674
REACTOME_TRANSFORMATION_OF_LANOSTEROL_TO_CHOLESTEROL	EBP(1);	10	1	8	0	0.0909090909091	0	NA	1	-0.876171654230361	0.999999542060674
REACTOME_TRANSLATION	EIF3A(1),RPL7(2),RPS16(1);RPL35A(1)	7	4	7	1	0.363636363636	0.125	0.267843639339774	0.960268317853457	-1.16628781727637	0.999999542060674
REACTOME_TRANSPORT_OF_MATURE_MRNA_DERIVED_FROM_AN_INTRON_CONTAINING_TRANSCRIPT	NUP155(1);	10	1	8	0	0.0909090909091	0	NA	1	-0.876171654230361	0.999999542060674
REACTOME_TRANSPORT_OF_RIBONUCLEOPROTEINS_INTO_THE_HOST_NUCLEUS	NUP155(1);	10	1	8	0	0.0909090909091	0	NA	1	-0.876171654230361	0.999999542060674
REACTOME_TRANSPORT_OF_THE_SLBP_INDEPENDENT_MATURE_MRNA	NUP155(1);	10	1	8	0	0.0909090909091	0	NA	1	-0.876171654230361	0.999999542060674
REACTOME_TRKA_SIGNALLING_FROM_THE_PLASMA_MEMBRANE	MDM2(3),MTOR(1),PIK3CA(2),SHC2(1);ADCY5(1),ITPR1(1),ITPR2(1)	4	7	5	3	0.636363636364	0.375	0.363769981143466	0.945105977613718	-1.12652814282008	0.999999542060674
REACTOME_VPR_MEDIATED_NUCLEAR_IMPORT_OF_PICS	NUP155(1);	10	1	8	0	0.0909090909091	0	NA	1	-0.876171654230361	0.999999542060674
SA_MMP_CYTOKINE_CONNECTION	TGFB2(1);	10	1	8	0	0.0909090909091	0	NA	1	-0.876171654230361	0.999999542060674
SIG_CD40PATHWAYMAP	PIK3CA(2),TRAF2(3);NFKB1(1),NFKB2(1)	6	5	6	2	0.454545454545	0.25	0.419774241036096	0.920100023815194	-0.912574494379614	0.999999542060674
ST_G_ALPHA_S_PATHWAY	SNX13(1);	10	1	8	0	0.0909090909091	0	NA	1	-0.876171654230361	0.999999542060674
ST_INTEGRIN_SIGNALING_PATHWAY	ILK(1),ITGA4(2),PIK3CA(2),RHO(1);ITGA3(1),ITGA7(1),TLN1(1)	6	5	6	2	0.454545454545	0.25	0.419774241036096	0.920100023815194	-0.912574494379614	0.999999542060674
ST_WNT_BETA_CATENIN_PATHWAY	NKD2(1);	10	1	8	0	0.0909090909091	0	NA	1	-0.876171654230361	0.999999542060674
KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION	ADORA2B(1),ADRA1B(2),ADRA2C(1),AGTR1(1),C3AR1(1),CHRNA10(3),CHRNA2(2),DRD1(1),DRD4(2),GABRD(1),GABRR1(1),GLP1R(1),GRIK1(1),TAAR6(1);ADRA2C(4),AGTR1(1),CHRM5(1),F2R(1),GABRA6(1),GRM2(1),GRM7(1),MC2R(1),OPRL1(1)	0	11	1	7	1	0.875	NA	1	-1.20473602456675	0.999999766888499
BIOCARTA_BAD_PATHWAY	IGF1R(1),PIK3CA(2);	9	2	8	0	0.181818181818	0	NA	1	-1.27501703878727	0.99999999988514
BIOCARTA_CCR5_PATHWAY	CCR5(1),PTK2B(1);	9	2	8	0	0.181818181818	0	NA	1	-1.27501703878727	0.99999999988514
BIOCARTA_CREB_PATHWAY	PIK3CA(2);	9	2	8	0	0.181818181818	0	NA	1	-1.27501703878727	0.99999999988514
BIOCARTA_CTLA4_PATHWAY	PIK3CA(2);	9	2	8	0	0.181818181818	0	NA	1	-1.27501703878727	0.99999999988514
BIOCARTA_EGF_PATHWAY	PIK3CA(2);	9	2	8	0	0.181818181818	0	NA	1	-1.27501703878727	0.99999999988514
BIOCARTA_ERK5_PATHWAY	PIK3CA(2);	9	2	8	0	0.181818181818	0	NA	1	-1.27501703878727	0.99999999988514
BIOCARTA_HDAC_PATHWAY	IGF1R(1),PIK3CA(2);	9	2	8	0	0.181818181818	0	NA	1	-1.27501703878727	0.99999999988514
BIOCARTA_HER2_PATHWAY	PIK3CA(2);	9	2	8	0	0.181818181818	0	NA	1	-1.27501703878727	0.99999999988514
BIOCARTA_IGF1_PATHWAY	IGF1R(1),PIK3CA(2);	9	2	8	0	0.181818181818	0	NA	1	-1.27501703878727	0.99999999988514
BIOCARTA_IGF1R_PATHWAY	IGF1R(1),PIK3CA(2);	9	2	8	0	0.181818181818	0	NA	1	-1.27501703878727	0.99999999988514
BIOCARTA_LAIR_PATHWAY	ITGA4(2);	9	2	8	0	0.181818181818	0	NA	1	-1.27501703878727	0.99999999988514
